SELL,Date,Retail,Institutional,Foreign,Regional,Local
SELL,9/2/2018,414384142,254927934,61215401,63889203,544207472
SELL,9/3/2018,494560220,286231830,132101320,75526466,573164264
SELL,9/4/2018,427145737,372097292,218928576,86743096,493571357
SELL,9/5/2018,459215718,356956047,188029473,109290370,518851921
SELL,9/6/2018,377214036,267854177,176194089,68593586,400280537
SELL,9/9/2018,353635658,118589613,41722431,28071513,402431327
SELL,9/10/2018,362604060,193905124,90690080,32249302,433569802
SELL,9/12/2018,407380713,464706764,262281943,71112274,538693261
SELL,9/13/2018,334707106,266698695,197282336,42054657,362068807
SELL,9/16/2018,448874342,184702237,86227839,41028189,506320551
SELL,9/17/2018,359032783,217287594,152096865,22079077,402144434
SELL,9/18/2018,441270242,265011523,182183309,38148704,485949753
SELL,9/19/2018,569720689,396923247,226017290,55398951,685227695
SELL,9/20/2018,609580872,805762622,404960161,78668285,931715047
SELL,9/23/2018,287305706,213979445,83299802,29848002,388137348
SELL,9/24/2018,408089751,263248960,134101014,31316466,505921231
SELL,9/25/2018,322666058,316133379,162705169,40996446,435097824
SELL,9/26/2018,504066862,271706747,163749698,51004454,561019456
SELL,9/27/2018,399613773,1505052635,1390221343,65509714,448935352
SELL,9/30/2018,355902687,194298847,96036057,43668595,410496881
SELL,10/1/2018,437079213,509111264,284849233,175248919,486092325
SELL,10/2/2018,374175861,369641832,243167160,59367559,441282972
SELL,10/3/2018,532026589,247248449,145137768,28291885,605845386
SELL,10/4/2018,435611527,274689383,188188960,36726413,485385537
SELL,10/8/2018,390842094,318337485,149926458,69110271,490142850
SELL,10/9/2018,342436551,306069320,175798508,63150741,409556622
SELL,10/10/2018,363766754,411009023,237796222,124058899,412920656
SELL,10/11/2018,493287189,2543255236,2339540241,79657886,617344299
SELL,10/15/2018,378584861,329713037,146702442,56488397,505107059
SELL,10/16/2018,424189646,473460963,280707666,95420995,521521948
SELL,10/17/2018,465300361,231118117,74714920,41013051,580690507
SELL,10/18/2018,367626825,304924161,157917333,45215167,469418487
SELL,10/21/2018,245530101.3,153705835.7,95816624.88,27547279.65,275872032.5
SELL,10/22/2018,427866200,371577115,208217370,30594467,560631477
SELL,10/23/2018,500942974.9,286703212.1,129173974.7,62224048.77,596248163.6
SELL,10/24/2018,378262825,354946710,145307868,81941157,505960511
SELL,10/25/2018,470684783,302962546,105774025,79008308,588864997
SELL,10/28/2018,323634958,138425793,28929511,50203554,382927686
SELL,10/29/2018,402308768,263284946,124765657,96715872,444112185
SELL,11/1/2018,492458986,409050731,246741060,94518208,560250449
SELL,11/4/2018,398605146,130803791,31963566,38054835,459390536
SELL,11/5/2018,1006559898,252208848,80797432,477472885,700498429
SELL,11/6/2018,789562965,397007765,131197995,228579061,826793673
SELL,11/7/2018,814256271,359454632,138104315,136951846,898654742
SELL,11/8/2018,711501083,247493363,110991180,79784143,768219123
SELL,11/12/2018,1173679738,564212015,272885390,866657453,598348908
SELL,11/13/2018,635327309,402856786,198430916,175649330,664103849
SELL,2/11/2019,561628590,366331735,159204848,108204537,660550940
SELL,2/12/2019,753662467,429735682,264498699,162371619,756527832
SELL,2/14/2019,42234458,8145104,5466401,1854512,43058649
SELL,2/14/2019,620464267,289743918,152630135,95855937,661722112
SELL,2/17/2019,937720962,467909665,163414144,200980228,1041236255
SELL,2/17/2019,937720962,467909665,163414144,200980228,1041236255
SELL,2/18/2019,779932346,529219506,251930784,165148667,892072400
SELL,2/19/2019,659557000,302777713,174968247,87581389,699785077
SELL,2/21/2019,597001430,392441678,218862949,86658789,683921370
SELL,2/24/2019,367967984,159061069,64461411,26196431,436371210
SELL,2/25/2019,482309577,430464627,323608119,67691656,521474429
SELL,2/26/2019,725385429,389646285,201974412,102002159,811055145
SELL,2/27/2019,477834618,183555819,99829064,59278255,502283118
SELL,2/28/2019,972501830,783455211,566690781,160600073,1028666187
SELL,3/3/2019,490990447,212137701,29640411,31872937,641614800
SELL,3/4/2019,534880511,368168359,161998444,46051551,694998876
SELL,3/5/2019,431230420,308067352,154001445,66407469,518888857
SELL,3/6/2019,421590040,2144444214,180291264,84215805,2301527184
SELL,3/7/2019,595562930,564185877,302083113,112578803,745086890
SELL,3/12/2019,646610947,504241339,313564123,93269197,744018967
SELL,3/13/2019,681804655,393864630,247971956,95728086,731969242
SELL,3/14/2019,519456600,720909774,548605259,113368194,578392921
SELL,3/17/2019,262371302,124450544,35079434,34673078,317069335
SELL,3/19/2019,508775410,460507206,281555825,89782366,597944424
SELL,3/20/2019,335084610,382789431,232132055,62920064,422821921
SELL,3/24/2019,318752991,159057318,65072422,29970445,382767441
SELL,3/25/2019,378470428,305974959,236182568,45930007,402332813
SELL,3/31/2019,294711761,233981888,73925139,130403461,324365050
SELL,4/1/2019,385916293,445677490,215720550,85593372,530279862
SELL,4/2/2019,436913952,400110786,288295858,54186281,494542600
SELL,4/7/2019,260467217,86043590,37212295,17364036,291934476
SELL,4/8/2019,407212210,370340261,227258900,52422710,497870861
SELL,4/9/2019,360591139,591290727,373639990,49126361,529115515
SELL,4/10/2019,306260515,286028352,174973298,23623012,393692557
SELL,4/14/2019,255248616,124936684,28148342,8303699,343733259
SELL,4/15/2019,304238788,276790801,180826901,43754849,356447839
SELL,4/16/2019,378222799,303627133,186666310,39634617,455549004
SELL,4/17/2019,264903893,172493556,106577730,31754504,299065215
SELL,4/21/2019,141639806,49009638,9383729,27890693,153375022
SELL,4/22/2019,211948245,128259357,45245239,59446615,235515747
SELL,4/23/2019,218992729,257822910,183852991,55880129,237082519
SELL,4/24/2019,203360278.1,188470700.9,84635491.46,70529576.22,236665911.3
SELL,4/30/2019,181581358.7,550601539.3,250406551.1,35876962,445899384.9
SELL,5/2/2019,144779052.7,169958018.3,113305345.6,28641073.46,172790652
SELL,5/5/2019,592609738.2,200709857.8,49185814.95,36492701.42,707641079.6
SELL,5/6/2019,188514030.6,123079408.4,73536051.6,46115828.97,191941558.4
SELL,5/7/2019,187001338.6,273593091.4,147390217.6,110082068.8,203122143.6
SELL,5/8/2019,331193668.2,252922148.8,158295386.4,56659234.25,369161196.3
SELL,5/9/2019,272955861,173780409,121065529.2,31271538.9,294399201.9
SELL,5/12/2019,143979836.2,100883830.8,44075460.06,23262048.37,177526158.6
SELL,5/13/2019,263528443,422743544,220979579.8,67940926.71,397351480.5
SELL,5/14/2019,164875092.9,234338207.1,153697120.5,22355944.8,223160234.7
SELL,5/15/2019,163007761.1,216963709.9,124250671,23558231.2,232162568.8
SELL,5/16/2019,164525293.6,234807943.4,164525293.6,19167995.38,215639948
SELL,5/19/2019,140155866,154909115,43374552.21,19179223.77,232511205
SELL,5/20/2019,179268076.8,235704323.2,103743100,20748620,290480680
SELL,5/21/2019,226197993.6,317547183.4,212060619,38605907.57,293078650.4
SELL,5/22/2019,174781275.4,242357806.6,150587208.6,15017006.95,251534866.4
SELL,5/23/2019,165581691.9,189743827.1,119744699.9,31979296.71,203601522.4
SELL,5/26/2019,210649584.2,167536383.8,108161186.8,50676919.71,219347861.4
SELL,5/27/2019,176617020.2,161729761.8,101504034.6,28421129.69,208421617.7
SELL,5/28/2019,391351161.2,533828888.8,402453321.8,74014404,448712324.3
SELL,5/29/2019,278504265,358805266,262571526.8,29316238.43,345421765.8
SELL,5/30/2019,205527833,238376774,181556984.3,8434187.533,253913435.2
SELL,6/2/2019,92607630.34,88266647.66,59145888.91,10671582.4,111056806.7
SELL,6/3/2019,143108376.4,159446330.6,113760569.8,14825180.64,173968956.5
SELL,6/9/2019,209481071,138494130,61591610.58,12527107.24,273856483.2
SELL,6/10/2019,460768558.3,471961316.8,300339019.8,42905574.25,589485281
SELL,6/11/2019,396650056.2,395066622.8,189220286.3,101339734.9,501156657.8
SELL,6/12/2019,311455038,368577796,283573691.8,40121937.21,356337205
SELL,6/13/2019,284906255.2,274830984.8,209341727.8,22949226.84,327446285.4
SELL,6/16/2019,262317293,224356720,121668503.3,67647687.81,297357821.9
SELL,6/17/2019,314737328.1,356344394.9,267090525.8,30869759.26,373121438
SELL,6/23/2019,161508294,92835476.05,32810346.33,25434377,196099046.7
SELL,6/24/2019,201100498.9,163211999.1,97635749.46,22587374.88,243725061.2
SELL,6/25/2019,264245050.2,308954624.8,190875491.8,57319967.5,325004215.7
SELL,6/26/2019,657631433.7,401356382.3,225564404.8,72011171.49,761412239.7
SELL,6/27/2019,622495484.7,493087821.3,195227078.5,172915412.4,747440815
SELL,7/2/2019,458711332.6,336282311.4,170923633.5,139918881.3,484151129.2
SELL,7/3/2019,407974776.9,288227914.1,149683578.6,56392417.97,490126694.5
SELL,7/4/2019,419941224.1,302849178.9,107695770,75892992.32,539201640.6
SELL,7/7/2019,256635323.5,213392741.5,112806735.6,71444265.88,285777063.5
SELL,7/8/2019,395887950.4,299872946.6,107147178.1,155850440.9,432763277.9
SELL,7/9/2019,372333377.7,179271626.3,81637540.59,54608895.4,415358568
SELL,7/10/2019,261021682.9,276059969.1,105805085.4,63912716.59,367363850
SELL,7/11/2019,265654719.7,2974036984,2773176099,51835067.26,414680538.1
SELL,7/14/2019,262819598.9,132993050.1,42747766.09,24540384.24,328524498.7
SELL,7/15/2019,302483982,400967139,246911343.5,113959081.6,342580695.9
SELL,7/16/2019,260839718.9,236946004.1,126935359.4,34347214.89,336503148.7
SELL,7/17/2019,172994630.1,253100517.9,114193499.7,69879604.27,242022044.1
SELL,7/18/2019,170381871.3,322051282.7,195495962.1,23144358.24,273792833.6
SELL,7/21/2019,152195916.9,105326785.1,53049676.61,6695590.252,197777435.1
SELL,7/22/2019,195246451,201595929,120243241.1,42462134.66,234137004.2
SELL,7/24/2019,271076817.3,304457826.7,165178442.8,99567493.41,310788707.8
SELL,7/25/2019,199407810,247694903,163639593,41133449.6,242329670.4
SELL,7/28/2019,198176406.7,87380375.29,25414553.6,9423373.806,250718854.6
SELL,7/29/2019,228727598.9,160927595.1,84165521.9,40524140.18,264965531.9
SELL,7/30/2019,361423180.5,362871770.5,166587838.7,57943596.08,499763516.2
SELL,7/31/2019,314815853.3,311060594.7,171490146.8,64465274.14,389921027.1
SELL,8/1/2019,208919642.5,293291036.5,83366972.71,20590637.84,398253068.4
SELL,8/4/2019,298262196.9,146905261.1,48968420.38,32052056.98,364146980.6
SELL,8/5/2019,314788192.4,274702804.6,156804605.2,33011495.83,399674896
SELL,8/6/2019,246019669.7,1950584524,1779249397,98847188.73,318507608.1
SELL,8/7/2019,414063173.8,311091246.2,118200170.5,60912971.28,546041278.3
SELL,8/8/2019,3065414619,9760587972,6849085384,1590424321,4386492886
SELL,8/14/2019,502357158.7,533430797.3,327308994.1,67326217.14,641152744.8
SELL,8/15/2019,384257716,367714331,196264704.3,48878183.06,506829159.7
SELL,8/18/2019,377337906.9,129836699.1,58325079.69,22822857.27,426026669
SELL,8/19/2019,548607311.5,368796219.5,204580987.4,63300843.64,649521699.9
SELL,8/20/2019,576465314.2,475478689.8,230375736.9,186194088.7,635374178.4
SELL,8/21/2019,518307923.8,407241940.2,195291021.3,78671738.44,651587104.3
SELL,8/22/2019,395899864.3,270598223.7,155960552.6,60651326.01,449886209.4
SELL,8/25/2019,648898956.2,325423800.8,167583514.2,64305301.96,742433940.8
SELL,8/26/2019,404519421.2,382483343.8,192028674.7,47220165.9,547753924.4
SELL,8/27/2019,390372910.5,685034556.5,577493809.8,47317928.55,450595728.7
SELL,8/28/2019,587546694.4,408295160.5,184230743.2,79667348.4,731943763.4
SELL,8/29/2019,702844667.3,605990839.7,312811686.2,172766286.9,823257533.9
SELL,9/1/2019,425078862.3,197291360.7,93355533.45,62237022.3,466777667.3
SELL,9/2/2019,724102019.2,337631146.8,173062506.1,65827456.29,822843203.7
SELL,9/3/2019,440188933.1,272090893.9,131771768,87610418.72,492897640.3
SELL,9/4/2019,434459600.5,348350490.5,218404015.4,68104477.92,497084407.8
SELL,9/5/2019,1061506888,695954847.1,469242283.2,156414094.4,1131805357
SELL,9/8/2019,315015169.4,163731288.6,42129688.3,88089348.27,348527421.4
SELL,9/9/2019,397865146.4,465182893.6,291710237.5,133772446.2,437565356.3
SELL,9/10/2019,420455626.4,290975213.6,186394880.1,56914467.2,468121492.7
SELL,9/11/2019,430225084.9,302696695.1,197155958.8,61565429.52,474200391.7
SELL,9/12/2019,494065435.9,344755338.1,218093401.2,106530238.3,514197134.5
SELL,9/15/2019,262956660.4,204106679.6,70993627.68,19616660.28,376453052
SELL,9/16/2019,412029282.3,1114005097,907990455.5,42728962.61,575314960.9
SELL,9/17/2019,627396368.9,333394395.1,144118614.6,54765073.55,761907075.9
SELL,9/18/2019,346952773.6,266037992.4,162442553,29423556.77,421124656.2
SELL,9/19/2019,455019787.4,784816145.6,634795997.7,107865726.2,497174209.1
SELL,9/22/2019,537711802.7,299845522.3,46903210.2,113070238.9,677583875.9
SELL,9/23/2019,579995134.7,691924020.3,521486853.5,64867876.9,685564424.5
SELL,9/24/2019,523294495.2,546837396.8,440894339.5,50296198.92,578941353.6
SELL,9/25/2019,520647736.3,255280335.7,108629930.1,73713166.84,593584975.1
SELL,9/26/2019,483958621.3,482026650.7,299455434.3,47333278.33,619196559.4
SELL,9/29/2019,625138796.1,313508044.9,180220193.5,66643925.71,691782721.8
SELL,9/30/2019,390334240.4,298085936.6,181742926.7,97067244.96,409610005.3
SELL,10/1/2019,536041945,243088789,112194825.7,76354811.93,589801965.6
SELL,10/2/2019,477296863.7,334432496.3,159910683.9,73055642.4,578763033.7
SELL,10/3/2019,557616251.4,340316520.6,177790688.9,75426352.85,644715730.3
SELL,10/7/2019,538334014.4,404457604.6,187615532.2,138590368,616585718.8
SELL,10/8/2019,452607309.4,204297348.6,92623556.78,44669516.74,519611584.5
SELL,10/9/2019,358602062.3,177424936.7,92196643.83,34305727.94,409524627.2
SELL,10/10/2019,438139702.7,195926437.3,114131905.2,51993423.48,467940811.3
SELL,10/13/2019,282774929.3,62493604.65,15882352.56,20025574.97,309360606.5
SELL,10/14/2019,354168575.1,211595921.9,135217714.8,37340456.8,393206325.4
SELL,10/15/2019,257768567.1,186659996.9,116884712.3,15554999.74,311988851.9
SELL,10/16/2019,499652012.3,327586418.7,254789436.7,67833551.34,504615442.9
SELL,10/17/2019,571009934.7,298107165.3,177299888.4,91257295.5,600559916.1
SELL,10/20/2019,292868589.3,43375485.68,15130983.38,23200841.18,297912250.5
SELL,10/21/2019,321402419.1,117072913.9,65332824.62,27623945.98,345518562.4
SELL,10/22/2019,411379420.3,198071572.7,98121609.87,34738706.6,476590676.5
SELL,10/23/2019,296324737.4,137532857.6,92845525.33,24729882.92,316282186.8
SELL,10/24/2019,290903331.2,264255697.8,99373466.19,28868269.51,426917293.3
SELL,10/27/2019,318729189.2,62525821.8,27450360.79,23256555.67,330548094.5
SELL,10/28/2019,423583283.2,217238627.8,103813149.6,59596437.72,477412323.7
SELL,10/29/2019,590862649.7,322371739.3,194518924.9,52967594.56,665747869.6
SELL,10/30/2019,563291298.9,271214329.1,121837821.7,77609023.4,635058782.9
SELL,10/31/2019,620195863.5,336896518.5,224916709.8,60296820.07,671878852.2
SELL,11/3/2019,467442840.7,96420658.33,34959536.94,53567032.41,475336929.7
SELL,11/4/2019,468983892.6,242676035.4,115288908.3,62626073.66,533744946
SELL,11/5/2019,524577282.2,298934934.8,139173564.7,49410733.02,634927919.3
SELL,11/6/2019,444342478.4,257620362.6,115823868.8,27376550.8,558762421.4
SELL,11/7/2019,501340529.7,199835036.3,84842243.49,75025785.56,541307537
SELL,11/11/2019,474520118.2,436267056.8,301470554.9,81060058.58,528256561.5
SELL,11/12/2019,422373500.9,275764517.1,170345676.4,59341731.53,468450610.1
SELL,11/13/2019,318256152.6,292600186.4,168596349.6,50090219.8,392169769.6
SELL,11/14/2019,356350761.5,273244223.5,157398746.3,39034889.07,433161349.7
SELL,11/17/2019,301542137.4,151223834.6,79234045.1,28977022.21,344554904.7
SELL,11/18/2019,254152968,280905912,203322374.4,33173650.56,298562855
SELL,11/19/2019,296405454.8,261796908.2,175833744.3,87079568.63,294730847.7
SELL,11/20/2019,337764650,256891424,148664018.5,49951110.22,396040945.3
SELL,11/21/2019,361757224.4,257690077.6,167250771.5,51414126.07,400782404.4
SELL,11/24/2019,165623226.7,86851204.26,57311695.84,16663312.45,178499422.7
SELL,11/25/2019,224154730,325244118,206024568,86255619.14,257118660.9
SELL,11/26/2019,230571690.9,888708362.1,763348996.1,82826723.92,273104332.9
SELL,11/27/2019,198729114,155511731,114419792.9,32944398.59,206876653.5
SELL,11/28/2019,219173388.9,107951072.1,41544806.55,33366695.02,252212959.4
SELL,12/1/2019,189723385.7,90932510.3,21891159.89,11226235.84,247538500.3
SELL,12/2/2019,367981212.1,290303603.9,150088938,117832982.1,390362895.9
SELL,12/3/2019,396184871.5,320243467.5,209197075,97434254.1,409797009.9
SELL,12/4/2019,282833163.5,518393928.5,285236844.8,118581609.6,397408637.6
SELL,12/5/2019,336637802.3,200264593.7,70334213.88,61743775.54,404824406.6
SELL,12/8/2019,155451102.8,1837511754,1809610274,15943702.86,167408880
SELL,12/9/2019,184175940.2,247149446.8,222995225.1,11645785.45,196684376.5
SELL,12/10/2019,229620078.7,304380104.3,239766082.2,24564008.42,269670092.4
SELL,12/11/2019,316524815.5,319067183.5,246609695.6,23516903.96,365465399.4
SELL,12/12/2019,208540321.7,267579134.3,159976137.2,48564184.51,267579134.3
SELL,12/15/2019,137283978.7,67923762.27,35295731.45,6977063.194,162934946.4
SELL,12/16/2019,181570657.6,241670968.4,176914999.7,22008564.55,224318061.8
SELL,12/17/2019,682682120.8,390717440.2,245808499.5,35422185.51,792168876
SELL,12/18/2019,280902386.6,249102116.4,144691229.3,28620243.16,356693030.5
SELL,12/19/2019,409457895.6,461729116.4,310142576.3,26135610.36,534908825.4
SELL,12/22/2019,233193062.4,150348158.6,82844903.74,23012473.26,277683844
SELL,12/23/2019,239596256.1,929165968.9,66619446.83,18700195.6,1083442583
SELL,12/24/2019,160951310.2,221355839.9,69579901.3,59639915.4,253087333.3
SELL,12/25/2019,149771177.9,78191041.12,14361619.8,17553090.86,196047508.3
SELL,12/26/2019,250334502.3,142039325.7,39629756.63,52578092.95,300165978.4
SELL,12/29/2019,164830961.1,103623372.9,17449531.71,15033442.7,235971359.6
SELL,12/30/2019,197644174,240591245,75376492.07,60476487.82,302382439.1
SELL,12/31/2019,294561398.1,344400419.9,136098867.2,38337709.08,464525241.7
SELL,1/2/2020,151578619,76016905.02,36642879.36,15476495.63,175476149
SELL,1/5/2020,395108638.9,157490856.1,22103979.8,29287773.24,501207742
SELL,1/6/2020,341448008.8,222928865.2,107231606.1,41763888.68,414817002.4
SELL,1/8/2020,395395437.5,389119319.5,260458899.3,49424429.69,474631428
SELL,1/9/2020,326226739.9,420287539.1,308310397.2,131386513.1,306817368.7
SELL,1/12/2020,330850991.6,93316946.36,48355144.93,48355144.93,327457648.1
SELL,1/13/2020,607534257.1,517529181.9,292516494.1,49502791.32,783044153.5
SELL,1/14/2020,376175771.4,386858247.6,217464695.4,183891198.6,361678125
SELL,1/15/2020,307749267.7,221939661.3,153609789.4,36548536.1,339530603.5
SELL,1/16/2020,392423954.7,347998601.3,190288596.9,54050846.59,496083112.5
SELL,1/19/2020,298705052.2,104950423.8,46824035.22,43998446.88,312832993.9
SELL,1/20/2020,303285436.3,208157120.7,135020835,76716383.55,299705338.4
SELL,1/21/2020,226875607.7,187887843.3,131894777.4,24885807.06,257982866.5
SELL,1/22/2020,257872105.2,186734972.8,76472417.42,79584666.96,288549993.6
SELL,1/23/2020,233824401,233824401,105220980.5,76226754.73,286201066.8
SELL,1/26/2020,193825317.4,81886371.63,43286735.17,11579890.94,220845062.9
SELL,1/27/2020,237313151.7,173263235.3,103054673.1,30793229.03,276728484.8
SELL,1/28/2020,257986949.4,201882835.6,113127967.1,72659426.03,274082391.9
SELL,1/29/2020,342918789,281705599,186762692,41225209.61,396636486.4
SELL,1/30/2020,471697964.6,333247367.4,202041278.3,68420353.22,534483700.4
SELL,2/2/2020,442209767.1,351703638.9,127026145,145286153.3,521601107.7
SELL,2/3/2020,299754723.9,170817841.1,106349399.7,47998401.63,316224763.7
SELL,2/4/2020,283059860.6,348770185.4,235672607.2,47387253.45,348770185.4
SELL,2/5/2020,341474130.2,273794572.8,154432444.5,79369662.69,381466595.9
SELL,2/6/2020,447846353.1,370885553.9,193220730.1,99885292.65,526444616.2
SELL,2/9/2020,296984503.9,169239207.1,86251386.54,46622371.1,333349953.4
SELL,2/10/2020,267906420.5,278841376.5,168398321.5,56861770.89,321487704.6
SELL,2/11/2020,259293662.3,273136855.7,172507487.8,65488953.71,294434076.5
SELL,2/12/2020,253313998.2,173859691.8,95259732.87,35455416.27,296458540.9
SELL,2/13/2020,350901602.1,279083320.9,88197889.22,74338220.91,467448812.9
SELL,2/16/2020,225943297.7,97294610.31,24889318.92,24566081.01,273782508.1
SELL,2/17/2020,253125616.1,311886919.9,140123108.9,146903259.4,277986167.7
SELL,2/18/2020,295979408.8,4121623708,3834479506,167868918.4,415254693
SELL,2/19/2020,233439136.2,445163003.8,215116878.4,166936126.4,295870533
SELL,2/20/2020,333387741.6,365538341.4,154462664.3,183817559.8,360645858.8
SELL,2/23/2020,241577256.1,119524770.9,21305019.59,50193181.75,289603825.7
SELL,2/24/2020,416123751.4,473029563.6,152045216.9,58684118.79,678423979.3
SELL,2/25/2020,291306469,303196529,176567390.4,42804215.86,375131391.7
SELL,2/26/2020,321525746.8,240582202.2,148396498.5,30915937.2,382795513.3
SELL,2/27/2020,387607142,783411414,576141129.6,103049632.9,491827793.5
SELL,3/1/2020,346824417.7,251148716.3,104645298.4,40064199.98,453263635.6
SELL,3/2/2020,390445470.4,568880009.6,282041691.1,130468265.3,546815523.6
SELL,3/3/2020,340286872.4,319183810.6,249939388.9,76498599.23,333032694.9
SELL,3/4/2020,221671716.9,261273200.1,134258686.9,54089830.7,294596399.4
SELL,3/5/2020,299156558.5,318935504.5,220658866.5,42648352.35,354784844.2
SELL,3/8/2020,260209621.2,102704773.8,42460984.22,27944408.42,292509002.4
SELL,3/9/2020,359538984.7,463204687.3,317579057.4,71578699.46,433585915.1
SELL,3/10/2020,427761637.1,345767543.9,183326415.9,122991139.8,467211625.3
SELL,3/11/2020,411071590.4,316488746.6,208809816.7,60387507.97,458363012.3
SELL,3/15/2020,300580460.9,641678037.1,548394445.8,38632598.42,355231453.7
SELL,3/16/2020,389065664.9,318326453.1,183214558.6,32540037.43,491637522
SELL,3/17/2020,298760488.6,253477013.4,162910063.1,60193887.72,329133551.2
SELL,3/18/2020,221701956.7,395852240.3,268018521.5,50021889.96,299513785.5
SELL,3/19/2020,586977932.2,656619381.8,504900509.5,89539006.61,650401395.2
SELL,3/22/2020,402864753.4,456121927.6,231926403.9,109950295.2,517109982
SELL,3/23/2020,488152285,594225287,474081376.5,88754960.9,519541234.6
SELL,3/24/2020,322284057,439616787,357331495.8,35047438.82,369521909.3
SELL,3/25/2020,255567744.7,422330782.3,351829335.5,31861230.77,294207960.7
SELL,3/26/2020,320747138.9,353091388.1,243255708.2,43799504.26,386783314.5
SELL,3/29/2020,220025461.4,170783528.6,116851888,21103685.46,252853416.5
SELL,3/30/2020,219617098.7,319982652.3,261705879.2,25361188.3,252532683.5
SELL,3/31/2020,300396325.4,545790506.6,454402328.8,28770352.29,363014150.9
SELL,4/1/2020,234298487.2,411151890.8,356288608.7,22590763.23,266571006.1
SELL,4/2/2020,299017701.2,626733695.8,442509167.8,46287569.85,436954659.4
SELL,4/5/2020,203179643.2,162251369.8,96108356.42,25580170.91,243742485.7
SELL,4/6/2020,291803596.9,486339328.1,392184034.2,54470004.75,330710743.1
SELL,4/7/2020,621952525.7,564979775.3,384566065.5,111571636.3,690794599.2
SELL,4/8/2020,532882788.3,489924866.7,302751065.9,110463226.7,609593362.4
SELL,4/9/2020,415550573,489788366,364851592.4,52509658.46,487977688.1
SELL,4/12/2020,297226347.8,231646157.2,99956903.45,62406955.59,366508646
SELL,4/13/2020,419192980.2,321430659.8,197746511.9,67396751.24,475480376.9
SELL,4/14/2020,565728654,888586652,789693211.2,47992405.1,616629689.7
SELL,4/15/2020,457250821.8,511500919.2,370063165.1,53281345.76,545407230.2
SELL,4/16/2020,410763696.3,562609991.7,473059612.4,36988200.14,463325875.5
SELL,4/21/2020,512484824,1292039204,353686709.5,30676908.48,1420160410
SELL,4/22/2020,505164013.9,1167564509,1055491698,41818213.08,575418611.9
SELL,4/23/2020,680148491.5,416865204.5,303872793.8,75693945.02,717446957.2
SELL,4/26/2020,778534728.1,239157726.9,153671560.7,52920007.66,811100886.6
SELL,4/27/2020,795349759.8,245683957.2,176975731.9,43723416.11,820334569
SELL,4/28/2020,811309074.8,357724174.2,224454383.8,68972961.69,875605903.5
SELL,4/29/2020,808512646.8,302081648.2,166589144.3,77741600.65,866263550.1
SELL,4/30/2020,639297220.4,398522942.6,304081307.8,71609591.25,662129264
SELL,5/3/2020,808512646.8,302081648.2,166589144.3,77741600.65,866263550.1
SELL,5/4/2020,413478377.1,191907240.9,101704783.8,33901594.61,469779239.6
SELL,5/5/2020,439984663,248567236,144595899,28230628,515725372
SELL,5/6/2020,788659645,277096632,229137600,34104201,802514477
SELL,5/7/2020,597581269.1,403392381,211205440.2,57055498.05,732712711.8
SELL,5/10/2020,347088099,189369550,64911376,38624951,432921323
SELL,5/11/2020,487002925,1034881217,339380164,114141311,1068362668
SELL,5/12/2020,541706213,455911122,241423395,62849892,693344048
SELL,5/13/2020,475136253,1380864736,397184212,57536031,1401280747
SELL,5/14/2020,352874489,503616988,345166065,31690185,479635227
SELL,5/17/2020,237278541,134049379,60155123,17452412,293720385
SELL,5/18/2020,312228756,330217244,239632358,33407192,369406450
SELL,5/19/2020,435491627,227357120,161735094,55016446,446097207
SELL,5/20/2020,331126350,239781150,168417713,15414503,387075285
SELL,5/21/2020,308326882,726327085,569059682,33108927,432485358
SELL,5/31/2020,338439335,4114709810,2907906392,31172044,1514070709
SELL,6/1/2020,445812604,490768497,296896209,69307001,570377891
SELL,6/2/2020,486789582,331344170,244621992,39270420,534241340
SELL,6/3/2020,606022820,541747672,381059803,68866230,697844459
SELL,6/4/2020,791029058,636821228,419787984,135645777,872416525
SELL,6/7/2020,1323013472,519623675,123456689,326146775,1393033683
SELL,6/8/2020,850831896,366381117,175278674,79118846,962815493
SELL,6/9/2020,768896360,415843794,202590566,73453890,908695698
SELL,6/10/2020,567438972,343377997,249563850,59203103,602050017
SELL,6/11/2020,540598572,263863589,169741516,49876654,584843991
SELL,6/14/2020,592024578,187981453,73320567,39780308,666905157
SELL,6/15/2020,551953237,841868069,723393258,52965210,617462839
SELL,6/16/2020,592024578,187981453,73320567,39780308,666905157
SELL,6/17/2020,2056141344,1068693525,696838176,106244386,2321752308
SELL,6/18/2020,524755052,780605775,554778351,43076907,707505568
SELL,6/21/2020,647370169,113346833,53250190,34992982,673234547
SELL,6/22/2020,758374964,345518725,219674844,76168665,808050180
SELL,6/23/2020,766194565,373975919,208651199,46746990,884772296
SELL,6/24/2020,1039297292,378570774,195665793,112011577,1110190696
SELL,6/25/2020,701405951,362942989,200097601,77697473,786553867
SELL,6/28/2020,534115546,222422055,84732211,31774579,640030810
SELL,6/29/2020,550581289,552788027,114750409,27584233,961034674
SELL,6/30/2020,735091125.3,380373404.7,214169189.8,71389729.92,829905610.3
SELL,7/5/2020,887218431,189502966,103365254,73217055,900139088
SELL,7/6/2020,1185699867,669855480,478733280,102055544,1274766523
SELL,7/7/2020,873279920,931017436,754196295,48716029,1003189330
SELL,7/8/2020,1183587911,444455983,223042013,105822853,1299179027
SELL,7/9/2020,854538325,464193658,232096829,25055908,1061579246
SELL,7/12/2020,781932076,163572248,79422363,46329712,819752249
