Date,Foreign,Regional,Local,Total Turnover,Retail,Institutional,,,,,,,,,,,,,,,
9/20/2016 0:00,55862935.85,270813797.7,247335172.5,404803883,153015867.8,78127149.42,,,,,,,,,,,,,,,
9/21/2016 0:00,54148074.44,296009473.6,266614804.6,515695947,263520628.9,165538399,,,,,,,,,,,,,,,
9/22/2016 0:00,79191508.68,190631106,157566610.1,408203653,240840155.3,138381038.4,,,,,,,,,,,,,,,
9/25/2016 0:00,24094360.37,155686636.2,169072392,205934704,54572696.56,26153707.41,,,,,,,,,,,,,,,
9/26/2016 0:00,85209683.72,276795787.9,246945261.7,542736839,288193261.5,180731367.4,,,,,,,,,,,,,,,
9/27/2016 0:00,147651666.5,444542651.8,207188628.8,793826164,590606666,201631845.7,,,,,,,,,,,,,,,
9/28/2016 0:00,36074474.66,225857580.5,222328555.8,392113855,189390992,130181799.9,,,,,,,,,,,,,,,
9/29/2016 0:00,42056107.02,276232157.4,273842605.9,477910307,226051575.2,159622042.5,,,,,,,,,,,,,,,
10/3/2016 0:00,81081490.58,517557552,469060211.9,757770940,288710728.1,159131897.4,,,,,,,,,,,,,,,
10/4/2016 0:00,78596694.31,450755400.7,367456340,671766618,274752546.8,142414523,,,,,,,,,,,,,,,
10/5/2016 0:00,76924386.18,586654110,462391640,845322925,360107566.1,181744428.9,,,,,,,,,,,,,,,
10/9/2016 0:00,31541927.82,388516444.3,322929261,500665521,175232932.4,80607148.88,,,,,,,,,,,,,,,
10/10/2016 0:00,58760230.04,478186699.6,459950766.2,675404943,243821184.4,138458013.3,,,,,,,,,,,,,,,
10/11/2016 0:00,134791761.5,313610982.7,277034323.8,677345535,408439357.6,228265445.3,,,,,,,,,,,,,,,
10/12/2016 0:00,41340978.64,408742256.5,395406457,666789978,312724499.7,216706742.9,,,,,,,,,,,,,,,
10/13/2016 0:00,94787390.32,838868404.3,597160559,1184842379,534363912.9,251186584.3,,,,,,,,,,,,,,,
10/16/2016 0:00,40430824.93,451841786.7,381361024.3,546362499,189587787.2,54089887.4,,,,,,,,,,,,,,,
10/17/2016 0:00,98904413.83,544943927.2,498400673.6,969651116,504218580.3,325802775,,,,,,,,,,,,,,,
10/18/2016 0:00,86824579.65,364663234.5,217640279.7,578830531,355980776.6,127342716.8,,,,,,,,,,,,,,,
10/19/2016 0:00,49858475.2,369575947.4,317224548.5,623230940,295411465.6,203796517.4,,,,,,,,,,,,,,,
10/20/2016 0:00,48478205.15,454898226.4,362590411.1,664085002,290205145.9,160708570.5,,,,,,,,,,,,,,,
10/23/2016 0:00,21882217.01,293436942.8,286621170.3,358724869,91474841.6,43405709.15,,,,,,,,,,,,,,,
10/24/2016 0:00,74469878.84,319156623.6,302134937,531927706,240963250.8,138301203.6,,,,,,,,,,,,,,,
10/25/2016 0:00,90005074.7,445650126.8,379396391.3,625035241,242513673.5,89380039.46,,,,,,,,,,,,,,,
10/26/2016 0:00,62362703.14,339424483.5,265636552.3,476051169,210890667.9,74263982.36,,,,,,,,,,,,,,,
10/27/2016 0:00,78052943,444448009.5,377935487,610588514,207578714.5,88087561,,,,,,,,,,,,,,,
10/30/2016 0:00,12401312.42,303664569,138760630.9,335170606,201102363.6,19439895.15,,,,,,,,,,,,,,,
10/31/2016 0:00,39897782.82,352184132.3,339870001.8,492565220,162546522.6,100483304.9,,,,,,,,,,,,,,,
11/1/2016 0:00,51808488.6,511177087.5,408250890.2,690779848,283910517.5,127103492,,,,,,,,,,,,,,,
11/2/2016 0:00,81002009.75,700803904.6,578845822.5,910134941,294883720.9,128329026.7,,,,,,,,,,,,,,,
11/3/2016 0:00,164128934.3,1220404254,936022436.9,1625038953,594764256.8,240505765,,,,,,,,,,,,,,,
11/6/2016 0:00,138905293.8,1094987475,811266024.2,1477715891,508334266.5,243823122,,,,,,,,,,,,,,,
11/7/2016 0:00,252711624.5,1355057159,1017382143,2178548487,1026096337,570779703.6,,,,,,,,,,,,,,,
11/8/2016 0:00,135104211.5,1201716408,913731114.9,1777686994,840845948.2,440866374.5,,,,,,,,,,,,,,,
11/9/2016 0:00,149518476.2,1421371843,1086374751,1892638939,751377658.8,321748619.6,,,,,,,,,,,,,,,
11/10/2016 0:00,269649694.8,1613548980,1383041983,2174594313,671949642.7,291395637.9,,,,,,,,,,,,,,,
11/13/2016 0:00,212127203.5,1500603551,1339544007,1964140773,654058877.4,251410018.9,,,,,,,,,,,,,,,
11/14/2016 0:00,223623237.9,1184374927,1136337342,1656468429,543321644.7,248470264.4,,,,,,,,,,,,,,,
11/15/2016 0:00,299485926.9,1300121259,1271934348,1761681923,546121396.1,162074736.9,,,,,,,,,,,,,,,
11/16/2016 0:00,306012868.2,1847846935,1654823433,2353945140,600256010.7,200085336.9,,,,,,,,,,,,,,,
11/17/2016 0:00,315305017.3,2038972445,1802493682,2627541811,733084165.3,273264348.3,,,,,,,,,,,,,,,
11/20/2016 0:00,109009476.3,1186023102,1061025569,1453459684,322668049.8,158427105.6,,,,,,,,,,,,,,,
11/21/2016 0:00,206167265.5,1649338124,1483554137,2125435727,546236981.8,269930337.3,,,,,,,,,,,,,,,
11/22/2016 0:00,151604154.1,1608233256,1487359674,2048704785,553150292,288867374.7,,,,,,,,,,,,,,,
11/23/2016 0:00,135014699.1,1417654341,1249751446,1730957681,405044097.4,178288641.1,,,,,,,,,,,,,,,
11/24/2016 0:00,114082839.7,1267587108,1215299140,1584483885,408796842.3,202813937.3,,,,,,,,,,,,,,,
11/27/2016 0:00,62957637.34,789748009.6,729567915.1,925847608,286086910.9,73141961.03,,,,,,,,,,,,,,,
11/28/2016 0:00,159176580.2,1071494202,958007195.6,1473857224,540905601.2,243186442,,,,,,,,,,,,,,,
11/29/2016 0:00,147826798.7,1003110420,966153719.9,1319882131,369566996.7,168944912.8,,,,,,,,,,,,,,,
11/30/2016 0:00,229043397.7,1242871151,1200258425,1775530215,534434594.7,303615666.8,,,,,,,,,,,,,,,
12/1/2016 0:00,112295161.7,1401015827,1235246779,1782462884,495524681.8,269151895.5,,,,,,,,,,,,,,,
12/4/2016 0:00,165921090.7,1040895592,1012377905,1296258521,273510547.9,89441837.95,,,,,,,,,,,,,,,
12/5/2016 0:00,103369889.3,1090627238,1026208322,1498114338,501868303.2,304117210.6,,,,,,,,,,,,,,,
12/6/2016 0:00,75551276.2,811400007.4,697555618.6,1034948989,294960461.9,147997705.4,,,,,,,,,,,,,,,
12/7/2016 0:00,128485426.8,1218171958,1047400188,1626397808,627789553.9,279740423,,,,,,,,,,,,,,,
12/8/2016 0:00,73043507.16,892254533.6,737177549.2,1123746264,332628894.1,159571969.5,,,,,,,,,,,,,,,
12/12/2016 0:00,139403385.1,1140172950,964084463.5,1467404054,463699681.1,187827718.9,,,,,,,,,,,,,,,
12/13/2016 0:00,154930488.8,930874020.4,928291845.6,1291087407,391199484.3,205282897.7,,,,,,,,,,,,,,,
12/14/2016 0:00,68851285.8,862936115.4,600153707.9,1147521430,403927543.4,215734028.8,,,,,,,,,,,,,,,
12/15/2016 0:00,83234941.31,1021780659,800777538.8,1435085195,585514759.6,330069594.9,,,,,,,,,,,,,,,
12/18/2016 0:00,36279925.46,745466087.4,638353926.5,863807749,234955707.7,82061736.16,,,,,,,,,,,,,,,
12/19/2016 0:00,232525953.1,1916503382,1610548181,2447641612,783245315.8,298612276.7,,,,,,,,,,,,,,,
12/20/2016 0:00,237474522.7,1526621931,1331553573,2120308238,695461102.1,356211784,,,,,,,,,,,,,,,
12/21/2016 0:00,259741920,1602797702,1516217062,2111722927,559606575.7,249183305.4,,,,,,,,,,,,,,,
12/22/2016 0:00,256079522.1,1713762956,1676554820,2188713864,623783451.2,218871386.4,,,,,,,,,,,,,,,
12/25/2016 0:00,58816572.41,700013632.2,516814472.3,964206105,290226037.6,205375900.4,,,,,,,,,,,,,,,
12/26/2016 0:00,109197009.1,846030881.5,836193313.2,983756839,190848826.8,28528948.33,,,,,,,,,,,,,,,
12/27/2016 0:00,105372494.4,1068959521,1013099404,1269548125,326273868.1,95216109.38,,,,,,,,,,,,,,,
12/28/2016 0:00,82081551.99,877385238.1,780883954,1109210162,308360425,149743371.9,,,,,,,,,,,,,,,
12/29/2016 0:00,135503641.6,1099238725,898748643,1382690220,428633968.2,147947853.5,,,,,,,,,,,,,,,
1/2/2017 0:00,103939238.7,87948586.62,807527931.7,999415757,765552469.9,233863287.1,,,,,,,,,,,,,,,
1/3/2017 0:00,183144729.3,68825089.34,914557119.4,1166526938,793238317.8,373288620.2,,,,,,,,,,,,,,,
1/4/2017 0:00,198514835.4,144518800.2,1245085047,1588118683,1208558318,379560365.2,,,,,,,,,,,,,,,
1/5/2017 0:00,412417976.6,264485441.5,1564498629,2241402047,1580188443,661213603.9,,,,,,,,,,,,,,,
1/8/2017 0:00,142968047.6,116834103.4,1277488683,1537290834,1226758086,310532748.5,,,,,,,,,,,,,,,
1/9/2017 0:00,163262877.1,73652425.74,990625126.2,1227540429,903469755.7,324070673.3,,,,,,,,,,,,,,,
1/10/2017 0:00,256063293.8,147324086.9,1350470796,1753858177,1246993164,506865013.2,,,,,,,,,,,,,,,
1/11/2017 0:00,172574785.1,73060857.91,1014034321,1259669964,881768974.8,377900989.2,,,,,,,,,,,,,,,
1/12/2017 0:00,248441417.4,240912889.6,1392777643,1882131950,1317492365,564639585,,,,,,,,,,,,,,,
1/15/2017 0:00,55911161.16,192105015.3,1185603341,1433619517,1209974872,266653230.2,,,,,,,,,,,,,,,
1/16/2017 0:00,135546012.1,122286076.2,1215494131,1473326219,1050481594,422844624.9,,,,,,,,,,,,,,,
1/17/2017 0:00,273145061.3,186317492.2,1349445137,1808907691,1231866138,577041553.4,,,,,,,,,,,,,,,
1/18/2017 0:00,307005305.8,222314187,1587958478,2117277971,1513853749,603424221.7,,,,,,,,,,,,,,,
1/19/2017 0:00,158229508.4,111776808.7,1181640549,1451646866,1082168485,369478381.5,,,,,,,,,,,,,,,
1/22/2017 0:00,111423471,93516127.48,789912821.5,994852420,674509940.8,320342479.2,,,,,,,,,,,,,,,
1/23/2017 0:00,164173274.2,73951925.3,1240913307,1479038506,736561176,742477330,,,,,,,,,,,,,,,
1/24/2017 0:00,141088039.1,99402936.63,828357805.3,1068848781,586797980.8,482050800.2,,,,,,,,,,,,,,,
1/26/2017 0:00,309513263.5,145729161.6,834396172.9,1289638598,776362436,513276162,,,,,,,,,,,,,,,
1/29/2017 0:00,50950099.15,41779081.3,926272802.5,1019001983,763232485.3,255769497.7,,,,,,,,,,,,,,,
1/30/2017 0:00,230458736.4,162676755.1,962504134.5,1355639626,831007090.7,524632535.3,,,,,,,,,,,,,,,
1/31/2017 0:00,390490303.8,188272110.8,815845813.4,1394608228,708460979.8,686147248.2,,,,,,,,,,,,,,,
2/1/2017 0:00,161934254,48754399.06,659925615.9,870614269,556322517.9,314291751.1,,,,,,,,,,,,,,,
2/2/2017 0:00,325384119.4,94190139.81,803674309.8,1223248569,638535753,584712816,,,,,,,,,,,,,,,
2/5/2017 0:00,133158823.1,60440884.22,750789108.7,944388816,615741508,328647308,,,,,,,,,,,,,,,
2/6/2017 0:00,433360028.7,91878451.32,1007600349,1531307522,712057997.7,819249524.3,,,,,,,,,,,,,,,
2/7/2017 0:00,354910816,205021296.6,1162935926,1722868039,1018215011,704653028,,,,,,,,,,,,,,,
2/8/2017 0:00,260407903.5,120609976.3,989550033.2,1370567913,844269834.4,526298078.6,,,,,,,,,,,,,,,
2/9/2017 0:00,243672474.4,52844633.01,682087207.6,978604315,563676085.4,414928229.6,,,,,,,,,,,,,,,
2/12/2017 0:00,88623710.69,48976261.17,639800999.1,777400971,552732090.4,224668880.6,,,,,,,,,,,,,,,
2/13/2017 0:00,299696062,84289517.42,786702162.6,1170687742,640366194.9,530321547.1,,,,,,,,,,,,,,,
2/14/2017 0:00,250810373.7,47622222.86,759839022.4,1058271619,610622724.2,447648894.8,,,,,,,,,,,,,,,
2/15/2017 0:00,204266951,44629754,609367795,858264500,516675229,341589271,,,,,,,,,,,,,,,
2/16/2017 0:00,291805056.3,74977688.07,646429256.6,1013212001,579557264.6,433654736.4,,,,,,,,,,,,,,,
2/19/2017 0:00,215643481.9,40119717.57,460660328.5,716423528,118926305.6,597497222.4,,,,,,,,,,,,,,,
2/20/2017 0:00,178989886.1,102823977.1,987617952.8,1269431816,870830225.8,398601590.2,,,,,,,,,,,,,,,
2/21/2017 0:00,205844248.4,109971584.7,1094076279,1409892112,919249657,490642455,,,,,,,,,,,,,,,
2/22/2017 0:00,168258424,122783174.2,845839644.8,1136881243,744657214.2,392224028.8,,,,,,,,,,,,,,,
2/23/2017 0:00,219855824.2,135793303.2,937620426.7,1293269554,865197331.6,428072222.4,,,,,,,,,,,,,,,
2/26/2017 0:00,53350921,40473112.48,519404943.5,613228977,486903807.7,126325169.3,,,,,,,,,,,,,,,
2/27/2017 0:00,175460787.5,116662757.6,641178515.9,933302061,588913600.5,344388460.5,,,,,,,,,,,,,,,
2/28/2017 0:00,287279285.6,230547662,689228874.4,1207055822,602320855.2,604734966.8,,,,,,,,,,,,,,,
3/1/2017 0:00,135635947.7,73913971.48,552449786.9,761999706,514349801.6,247649904.5,,,,,,,,,,,,,,,
3/2/2017 0:00,189894354.9,77788049,876259493.1,1143941897,791607792.7,352334104.3,,,,,,,,,,,,,,,
3/5/2017 0:00,78006611.8,42003560.2,630053403,750063575,577548952.8,172514622.3,,,,,,,,,,,,,,,
3/6/2017 0:00,51802580.24,1082673927,160587998.7,1295064506,677318736.6,617745769.4,,,,,,,,,,,,,,,
3/7/2017 0:00,228200531.5,113291044,1276951910,1618443486,1131291997,487151489.3,,,,,,,,,,,,,,,
3/8/2017 0:00,166976265.5,112763192.3,804522006.3,1084261464,767657116.5,316604347.5,,,,,,,,,,,,,,,
3/9/2017 0:00,263650122.6,83596380.34,938851656.1,1286098159,835963803.4,450134355.7,,,,,,,,,,,,,,,
3/13/2017 0:00,238937931.1,113120373.2,802231217.8,1154289522,694882292.2,459407229.8,,,,,,,,,,,,,,,
3/14/2017 0:00,210481134.2,115709524,775804808.8,1101995467,679931203.1,422064263.9,,,,,,,,,,,,,,,
3/15/2017 0:00,274815287.3,94838216.79,708053504.9,1077707009,616448409.1,461258599.9,,,,,,,,,,,,,,,
3/16/2017 0:00,403359401.9,155392556.5,1094360345,1653112303,998479831,654632472,,,,,,,,,,,,,,,
3/19/2017 0:00,86928199.75,149019771,1005883454,1241831425,874249323.2,367582101.8,,,,,,,,,,,,,,,
3/20/2017 0:00,137658385.2,83032041.89,871836439.9,1092526867,805192301,287334566,,,,,,,,,,,,,,,
3/21/2017 0:00,118386168.2,106215627.6,880704578.5,1106412787,737977328.9,368435458.1,,,,,,,,,,,,,,,
3/22/2017 0:00,109199177.1,57859265.47,647860789.4,814919232,565553947,249365285,,,,,,,,,,,,,,,
3/23/2017 0:00,218858650.1,48277643.4,805700226.5,1072836520,687688209.3,385148310.7,,,,,,,,,,,,,,,
3/26/2017 0:00,191323233.8,63146091.93,688009658.3,942478984,650310499,292168485,,,,,,,,,,,,,,,
3/27/2017 0:00,190185451.2,63749313.24,808553789.6,1062488554,758616827.6,303871726.4,,,,,,,,,,,,,,,
3/28/2017 0:00,111660988.7,93050823.92,681486510.4,886198323,626542214.4,259656108.6,,,,,,,,,,,,,,,
3/29/2017 0:00,97521655.17,33523068.96,630843206.9,761887931,511226801.7,298660069,,,,,,,,,,,,,,,
3/30/2017 0:00,210036443.7,114863680.2,769039687.1,1093939811,727469974.3,366469836.7,,,,,,,,,,,,,,,
4/2/2017 0:00,79044824.9,38135661.14,576195171,693375657,548460144.7,144915512.3,,,,,,,,,,,,,,,
4/3/2017 0:00,458698369.3,68667420.55,845982621.2,1373348411,745728187.2,627620223.8,,,,,,,,,,,,,,,
4/4/2017 0:00,315167811.6,73026688.06,892975466.3,1281169966,871195576.9,409974389.1,,,,,,,,,,,,,,,
4/5/2017 0:00,351444459.8,86916371.78,821296730.4,1259657562,787285976.3,472371585.8,,,,,,,,,,,,,,,
4/6/2017 0:00,501144468.5,28125454.86,323016587.7,852286511,291481986.8,560804524.2,,,,,,,,,,,,,,,
4/9/2017 0:00,140502267.9,80287010.25,651895615.8,872684894,596916467.5,275768426.5,,,,,,,,,,,,,,,
4/10/2017 0:00,127411817.5,45450999.23,571490432.9,745098348,519333548.6,225764799.4,,,,,,,,,,,,,,,
4/11/2017 0:00,152667845.5,80824153.5,665452197.2,898046150,620549889.7,277496260.4,,,,,,,,,,,,,,,
4/12/2017 0:00,160936886.1,142367245.4,580080204.9,884268605,568584713,315683892,,,,,,,,,,,,,,,
4/13/2017 0:00,85884925.03,129150263.2,430716127.8,645751316,430070376.5,215680939.5,,,,,,,,,,,,,,,
4/18/2017 0:00,218236489.9,117054117.3,656693437.8,991984045,558487017.3,433497027.7,,,,,,,,,,,,,,,
4/19/2017 0:00,126039404.9,110650872.9,496096960.1,732787238,475578917.5,257208320.5,,,,,,,,,,,,,,,
4/20/2017 0:00,241213369.6,64264875.85,574862519.5,880340765,498272873,382067892,,,,,,,,,,,,,,,
4/23/2017 0:00,168705661.5,72178195.4,628732955.1,869616812,515682769.5,353934042.5,,,,,,,,,,,,,,,
4/24/2017 0:00,162306642.6,94195819.38,468080764,724583226,246358296.8,478224929.2,,,,,,,,,,,,,,,
4/26/2017 0:00,298506081.2,106180015.5,597012162.4,1001698259,531901775.5,469796483.5,,,,,,,,,,,,,,,
4/27/2017 0:00,174606701.6,54103485.02,591039586.3,819749773,503326360.6,316423412.4,,,,,,,,,,,,,,,
4/30/2017 0:00,69305377.91,57841330.44,394467451.7,521093067,369454984.5,151638082.5,,,,,,,,,,,,,,,
5/2/2017 0:00,132642988.2,55415292.85,401466111,589524392,334849854.7,254674537.3,,,,,,,,,,,,,,,
5/3/2017 0:00,162579580.3,37423978.85,413504290.9,613507850,382828898.4,230678951.6,,,,,,,,,,,,,,,
5/4/2017 0:00,117854777.9,58181472.65,569880065.4,745916316,428155965.4,317760350.6,,,,,,,,,,,,,,,
5/7/2017 0:00,36512825.72,59805490.41,533213161.9,629531478,525658784.1,103872693.9,,,,,,,,,,,,,,,
5/8/2017 0:00,131751193.4,63777647.78,642811555.2,839179576,567285393.4,271894182.6,,,,,,,,,,,,,,,
5/9/2017 0:00,193811003.6,83359571.44,765866062.6,1041994643,715850319.7,326144323.3,,,,,,,,,,,,,,,
5/10/2017 0:00,266416271.5,146219163,826510014.5,1239145449,776944196.5,462201252.5,,,,,,,,,,,,,,,
5/11/2017 0:00,177464428.5,100676935.4,575053004,853194368,579318975.9,273875392.1,,,,,,,,,,,,,,,
5/14/2017 0:00,52136004.38,47234328.75,346236541.9,445606875,338661225,106945650,,,,,,,,,,,,,,,
5/15/2017 0:00,131195858.1,48849521.63,517804929.3,697850309,493380168.5,204470140.5,,,,,,,,,,,,,,,
5/16/2017 0:00,369612006.7,215102069.5,930089229.9,1514803306,893733950.5,621069355.5,,,,,,,,,,,,,,,
5/17/2017 0:00,240797495.3,354580927.1,727684738.6,1323063161,699900412.2,623162748.8,,,,,,,,,,,,,,,
5/18/2017 0:00,204888691.6,70923008.62,599780998.8,875592699,512221728.9,363370970.1,,,,,,,,,,,,,,,
5/21/2017 0:00,121598501,53890244.77,515411828.2,690900574,448394472.5,242506101.5,,,,,,,,,,,,,,,
5/22/2017 0:00,395602590.5,136138543.3,1069888787,1601629921,757570952.6,844058968.4,,,,,,,,,,,,,,,
5/23/2017 0:00,290928960.1,159232723,747076835.9,1197238519,696792818.1,500445700.9,,,,,,,,,,,,,,,
5/24/2017 0:00,168243685.1,115791242.1,705633808.8,989668736,638336334.7,351332401.3,,,,,,,,,,,,,,,
5/25/2017 0:00,205916462,108537248.5,699913097.5,1014366808,671510826.9,342855981.1,,,,,,,,,,,,,,,
5/28/2017 0:00,76580481.12,67646091.66,493305932.5,638170676,439699595.8,198471080.2,,,,,,,,,,,,,,,
5/29/2017 0:00,147574485.6,119958207.6,596339003.4,863008688,552325560.3,310683127.7,,,,,,,,,,,,,,,
5/30/2017 0:00,320532885.6,118715883.6,639986535.9,1079235305,556885417.4,522349887.6,,,,,,,,,,,,,,,
5/31/2017 0:00,1412972247,321652218.7,1137270345,2871894810,838593284.5,2033301525,,,,,,,,,,,,,,,
6/1/2017 0:00,300903136.3,207012308,623299353.7,1131214798,526014881.1,605199916.9,,,,,,,,,,,,,,,
6/4/2017 0:00,77847483.39,68180148.85,362779448.8,508807081,368376326.6,140430754.4,,,,,,,,,,,,,,,
6/5/2017 0:00,332608983.1,172039129.2,538013276.7,1042661389,461898995.3,580762393.7,,,,,,,,,,,,,,,
6/6/2017 0:00,520622722.7,125477780.9,454581785.4,1100682289,375332660.5,725349628.5,,,,,,,,,,,,,,,
6/7/2017 0:00,230427106.8,113293327.5,616392510.7,960112945,583748670.6,376364274.4,,,,,,,,,,,,,,,
6/8/2017 0:00,263696972.4,127662820,654010348.1,1046416557,618432185.2,427984371.8,,,,,,,,,,,,,,,
6/11/2017 0:00,80272710.66,82313542.29,517690956,680277209,493200976.5,187076232.5,,,,,,,,,,,,,,,
6/12/2017 0:00,197615694.8,80046863.71,556158938.5,833821497,503628184.2,330193312.8,,,,,,,,,,,,,,,
6/13/2017 0:00,229876614.3,145987992,713598020.7,1089462627,624262085.3,465200541.7,,,,,,,,,,,,,,,
6/14/2017 0:00,311081633.8,65276146.11,643582003.1,1019939783,553827302.2,466112480.8,,,,,,,,,,,,,,,
6/15/2017 0:00,413406707,113655620.4,720651570.8,1248962861,621983504.8,626979356.2,,,,,,,,,,,,,,,
6/18/2017 0:00,117010266.6,44383204.56,415011782.9,576405254,384462304.4,191942949.6,,,,,,,,,,,,,,,
6/19/2017 0:00,179242519.8,76065102.93,497812208.3,753119831,460909336.6,292210494.4,,,,,,,,,,,,,,,
6/20/2017 0:00,113157960.8,53189456.21,355117840,521465257,331651903.5,189813353.5,,,,,,,,,,,,,,,
6/21/2017 0:00,205940229.3,91377452.73,384603607,681921289,341642565.8,340278723.2,,,,,,,,,,,,,,,
6/22/2017 0:00,135334442.9,49969640.45,508718700.7,694022784,449726764,244296020,,,,,,,,,,,,,,,
6/28/2017 0:00,264400100.4,41062136.81,696053294.7,1001515532,517783530,483732002,,,,,,,,,,,,,,,
7/2/2017 0:00,78749349.43,37173605.94,373203438.6,489126394,322334293.6,166792100.4,,,,,,,,,,,,,,,
7/3/2017 0:00,124670920.7,48279425.16,437570486.2,611131964,417403131.4,193728832.6,,,,,,,,,,,,,,,
7/4/2017 0:00,95270752.76,45470132,581007242.2,721748127,520380399.6,201367727.4,,,,,,,,,,,,,,,
7/5/2017 0:00,149769069.6,59567243.61,641624309.7,850960623,592268593.6,258692029.4,,,,,,,,,,,,,,,
7/6/2017 0:00,210606847.2,218407100.8,546017752,975031700,520666927.8,454364772.2,,,,,,,,,,,,,,,
7/9/2017 0:00,53943901.48,88768445.48,540121849,682834196,512808481.2,170025714.8,,,,,,,,,,,,,,,
7/10/2017 0:00,164387981.6,158980482.2,758131415.2,1081499879,680263423.9,401236455.1,,,,,,,,,,,,,,,
7/11/2017 0:00,234162252.6,129670494.7,893845157.8,1258936842,803201705.2,455735136.8,,,,,,,,,,,,,,,
7/12/2017 0:00,132924076.1,102672389.8,681121300.1,916717766,634368694.1,282349071.9,,,,,,,,,,,,,,,
7/13/2017 0:00,188258567.4,68714377.1,684319892.5,941292837,609957758.4,331335078.6,,,,,,,,,,,,,,,
7/16/2017 0:00,70462557.9,64995635.31,471977650.8,607435844,458614062.2,148821781.8,,,,,,,,,,,,,,,
7/17/2017 0:00,176226509.6,83663090.44,630143276.9,890032877,577631337.2,312401539.8,,,,,,,,,,,,,,,
7/18/2017 0:00,125562012.2,197311733.5,798215649.2,1121089395,693954335.5,427135059.5,,,,,,,,,,,,,,,
7/19/2017 0:00,169848182.9,55085897.16,540147824.9,765081905,496538156.3,268543748.7,,,,,,,,,,,,,,,
7/20/2017 0:00,182486330.1,66763291.5,492564728.4,741814350,456957639.6,284856710.4,,,,,,,,,,,,,,,
7/24/2017 0:00,159221054.7,41781411.51,363611202.8,564613669,348931247.4,215682421.6,,,,,,,,,,,,,,,
7/25/2017 0:00,146831583.8,53952070.32,482153944.9,682937599,476690444.1,206247154.9,,,,,,,,,,,,,,,
7/26/2017 0:00,186583998.6,90815220.54,548193694.9,825592914,552321659.5,273271254.5,,,,,,,,,,,,,,,
7/27/2017 0:00,185829965.3,33659767.3,481755419.4,701245152,448095652.1,253149499.9,,,,,,,,,,,,,,,
7/30/2017 0:00,59690085.4,40589258.07,496621510.5,596900854,354559107.3,242341746.7,,,,,,,,,,,,,,,
7/31/2017 0:00,153650651.6,40365849.15,457045582.3,651062083,431654161,219407922,,,,,,,,,,,,,,,
8/1/2017 0:00,236723271.7,37377358.69,418072678.6,692173309,334319708.2,357853600.8,,,,,,,,,,,,,,,
8/2/2017 0:00,147651054.3,48983762.1,503133213.6,699768030,470943884.2,228824145.8,,,,,,,,,,,,,,,
8/3/2017 0:00,212747989.2,54959897.21,618742068.6,886449955,522119023.5,364330931.5,,,,,,,,,,,,,,,
8/6/2017 0:00,57794891.59,55075131.98,567069877.4,679939901,489556728.7,190383172.3,,,,,,,,,,,,,,,
8/7/2017 0:00,194693841,74812911.13,631853622.9,901360375,569659757,331700618,,,,,,,,,,,,,,,
8/8/2017 0:00,109127109.2,42479008.95,580790587.9,732396706,527325628.3,205071077.7,,,,,,,,,,,,,,,
8/9/2017 0:00,55090791.28,66108949.54,567435150.2,688634891,539889754.5,148745136.5,,,,,,,,,,,,,,,
8/10/2017 0:00,84784948.22,56291645.95,553881997.8,694958592,502455062,192503530,,,,,,,,,,,,,,,
8/13/2017 0:00,33075227.22,42997795.39,475180764.4,551253787,443759298.5,107494488.5,,,,,,,,,,,,,,,
8/14/2017 0:00,89226645.41,53907764.93,476495071.7,619629482,440556561.7,179072920.3,,,,,,,,,,,,,,,
8/15/2017 0:00,118801849.9,57837742.73,604951525.3,781591118,517413320.1,264177797.9,,,,,,,,,,,,,,,
8/16/2017 0:00,195664648.4,47578030,351482696.6,594725375,310446645.8,284278729.3,,,,,,,,,,,,,,,
8/17/2017 0:00,171774967.6,84884906.18,411725214.2,668385088,352907326.5,315477761.5,,,,,,,,,,,,,,,
8/20/2017 0:00,23227706.22,42584128.07,321316602.7,387128437,279506731.5,107621705.5,,,,,,,,,,,,,,,
8/21/2017 0:00,211044937.3,51007839.84,375545220.8,637597998,343665320.9,293932677.1,,,,,,,,,,,,,,,
8/22/2017 0:00,49429874.55,24173734.27,287198395.2,360802004,277095939.1,83706064.93,,,,,,,,,,,,,,,
8/23/2017 0:00,107926019.4,52607155.18,381808631.4,542341806,340048312.4,202293493.6,,,,,,,,,,,,,,,
8/24/2017 0:00,109990714.3,23911024.85,344318757.8,478220497,272585683.3,205634813.7,,,,,,,,,,,,,,,
8/27/2017 0:00,43696724.64,28757673.48,301021880.9,373476279,283841972,89634306.96,,,,,,,,,,,,,,,
8/28/2017 0:00,188475183.5,75974492.57,466074290.9,730523967,425164948.8,305359018.2,,,,,,,,,,,,,,,
8/29/2017 0:00,156122021.6,81946400.49,468366064.9,706434487,441521554.4,264912932.6,,,,,,,,,,,,,,,
8/30/2017 0:00,199525691.3,91412651.51,588029460.2,878967803,551112812.5,327854990.5,,,,,,,,,,,,,,,
9/5/2017 0:00,154646319.5,62357386.9,406570162.6,623573869,377885764.6,245688104.4,,,,,,,,,,,,,,,
9/6/2017 0:00,138810837.6,83430348.01,496985952.4,719227138,460305368.3,258921769.7,,,,,,,,,,,,,,,
9/7/2017 0:00,213721620.2,119336945.3,751822755.5,1084881321,723615841.1,361265479.9,,,,,,,,,,,,,,,
