Date,Total Turnover,Retail,Institutional,Foreign,Regional,Local,Retail.1,Institutional.1,Foreign.1,Regional.1,Local.1,Retail.2,Institutional.2,Foreign.2,Regional.2,Local.2,Retail.3,Institutional.3,Foreign.3,Regional.3,Local.3
11/4/2012,384208395,301987798.5,82220596.53,39957673.08,30736671.6,313514050.3,296224672.5,87983722.46,39189256.29,44183965.43,300835173.3,307750924.4,76457470.61,41110298.27,17673586.17,325424510.6,-11526251.85,11526251.85,-1921041.975,26510379.26,-24589337.28
11/5/2012,489456419,333809277.8,155647141.2,86633786.16,43072164.87,359750468,312273195.3,177183223.7,94954545.29,47477272.64,347024601.1,354855903.8,134600515.2,78802483.46,38667057.1,371986878.4,-42582708.45,42582708.45,16152061.83,8810215.542,-24962277.37
11/6/2012,352467675,239678019,112789656,75075614.78,24672737.25,252719323,225226844.3,127240830.7,99748352.03,15156110.03,237563213,254481661.4,97986013.65,50402877.53,34189364.48,267875433,-29254817.03,29254817.03,49345474.5,-19033254.45,-30312220.05
11/7/2012,410799373,264965595.6,145833777.4,91608260.18,35739545.45,283451567.4,257982006.2,152817366.8,102699843.3,38204341.69,269895188.1,271949184.9,138850188.1,80516677.11,33274749.21,297007946.7,-13967178.68,13967178.68,22183166.14,4929592.476,-27112758.62
11/8/2012,347081563,200960225,146121338,118701894.5,17354078.15,211025590.3,190894859.7,156186703.4,136403054.3,16312833.46,194365675.3,211025590.3,136055972.7,101347816.4,18048241.28,227685505.3,-20130730.65,20130730.65,35055237.86,-1735407.815,-33319830.05
11/11/2012,198236478,168104533.3,30131944.66,12885371.07,13281844.03,172267499.4,172862208.8,25374269.18,13281844.03,14273026.42,170681607.6,168104533.3,30131944.66,12290661.64,12092425.16,173853391.2,4757675.472,-4757675.472,991182.39,2180601.258,-3171783.648
11/12/2012,311470525,232357011.7,79113513.35,46409108.23,20868525.18,243881421.1,234848775.9,76621749.15,56999106.08,17753819.93,236717599,230176718,81293807.03,35819110.38,24294700.95,251356713.7,4672057.875,-4672057.875,21179995.7,-6540881.025,-14639114.68
11/13/2012,351841840,226937986.8,124903853.2,92886245.76,23221561.44,235734032.8,217790099,134051741,93589929.44,17943933.84,239956134.9,236085874.6,115755965.4,91830720.24,28147347.2,231511930.7,-18295775.68,18295775.68,1759209.2,-10203413.36,8444204.16
11/14/2012,372614114,216861414.3,155752699.7,123335271.7,16395021.02,232883821.3,223941082.5,148673031.5,114765147.1,15277178.67,242571788.2,209409132.1,163204981.9,131905396.4,17512863.36,223195854.3,14531950.45,-14531950.45,-17140249.24,-2235684.684,19375933.93
11/18/2012,279821338,224416713.1,55404624.92,31339989.86,14550709.58,233930638.6,225535998.4,54285339.57,27702312.46,19587493.66,232251710.5,223577249.1,56244088.94,34977667.25,9234104.154,235329745.3,1958749.366,-1958749.366,-7275354.788,10353389.51,-3078034.718
11/19/2012,402145523,295979104.9,106166418.1,71581903.09,26139459,304424160.9,307239179.6,94906343.43,65549720.25,28954477.66,307641325.1,284719030.3,117426492.7,78016231.46,22922294.81,301206996.7,22520149.29,-22520149.29,-12466511.21,6032182.845,6434328.368
11/20/2012,389315610,267849139.7,121466470.3,76305859.56,22580305.38,290818760.7,259284196.3,130031413.7,80977646.88,30755933.19,277971345.5,276414083.1,112901526.9,71634072.24,14404677.57,303666175.8,-17129886.84,17129886.84,9343574.64,16351255.62,-25694830.26
11/21/2012,335873188,218989318.6,116883869.4,72548608.61,17465405.78,245859173.6,211600108.4,124273079.6,78258452.8,19480644.9,238134090.3,226042655.5,109830532.5,66502891.22,15786039.84,253584256.9,-14442547.08,14442547.08,11755561.58,3694605.068,-15450166.65
11/22/2012,261745141,207040406.5,54704734.47,38214790.59,9422825.076,214107525.3,198141071.7,63604069.26,47637615.66,9946315.358,204161210,215939741.3,45805399.68,29315455.79,8637589.653,223792095.6,-17798669.59,17798669.59,18322159.87,1308725.705,-19630885.58
11/25/2012,328406019,198685641.5,129720377.5,53858587.12,34154225.98,240393205.9,176354032.2,152051986.8,66666421.86,54843805.17,206895792,221017250.8,107388768.2,41050752.38,13464646.78,273890619.8,-44663218.58,44663218.58,25615669.48,41379158.39,-66994827.88
11/26/2012,409104500,284327627.5,124776872.5,62592988.5,58092839,288418672.5,262645089,146459411,63411197.5,79775377.5,265917925,305601061.5,103503438.5,62592988.5,36001196,310510315.5,-42955972.5,42955972.5,818209,43774181.5,-44592390.5
11/27/2012,217182448,150724618.9,66457829.09,36921016.16,21718244.8,158543187,142037321,75145127.01,47128591.22,28233718.24,141820138.5,159411916.8,57770531.17,26496258.66,15202771.36,175483418,-17374595.84,17374595.84,20632332.56,13030946.88,-33663279.44
11/28/2012,439868698,277557148.4,162311549.6,103809012.7,41787526.31,294272159,295151896.4,144716801.6,91932557.88,54983587.25,292952552.9,260402269.2,179466428.8,115685467.6,29031334.07,295151896.4,34749627.14,-34749627.14,-23752909.69,25952253.18,-2199343.49
11/29/2012,363033181,208018012.7,155015168.3,91847394.79,43927014.9,227258771.3,224717539,138315642,80593366.18,58811375.32,223628439.5,191681519.6,171351661.4,103101423.4,29042654.48,230889103.1,33036019.47,-33036019.47,-22508057.22,29768720.84,-7260663.62
12/2/2012,199757655,153613636.7,46144018.31,27366798.74,15980612.4,156410243.9,159206851,40550803.97,31961224.8,12584732.27,155211697.9,147820664.7,51936990.3,22772372.67,19376492.54,157608789.8,11386186.34,-11386186.34,9188852.13,-6791760.27,-2397091.86
12/3/2012,226774482,136971787.1,89802694.87,71433961.83,16781311.67,138559208.5,134023718.9,92750763.14,77556872.84,20182928.9,129034680.3,139693080.9,87081401.09,65537825.3,13379694.44,147856962.3,-5669362.05,5669362.05,12019047.55,6803234.46,-18822282.01
12/4/2012,379507639,251993072.3,127514566.7,81594142.39,35673718.07,262239778.5,242884889,136622750,83871188.22,37950763.9,257685686.9,261480763.3,118026875.7,79317096.55,33396672.23,266793870.2,-18595874.31,18595874.31,4554091.668,4554091.668,-9108183.336
12/5/2012,358537754,228388549.3,130149204.7,73858777.32,22946416.26,261732560.4,226595860.5,131941893.5,113297930.3,18643963.21,226595860.5,230539775.8,127997978.2,34061086.63,27248869.3,297227798.1,-3943915.294,3943915.294,79236843.63,-8604906.096,-70631937.54
12/6/2012,406256097,218159524.1,188096572.9,111314170.6,47938219.45,247003707,251472524,154783573,101564024.3,36969304.83,267722767.9,185252780.2,221003316.8,121064316.9,58907134.07,226284646,66219743.81,-66219743.81,-19500292.66,-21937829.24,41438121.89
12/9/2012,222760138,135883684.2,86876453.82,44552027.6,18934611.73,159273498.7,133656082.8,89104055.2,64377679.88,8019364.968,150363093.2,137888525.4,84871612.58,24726375.32,29849858.49,168183904.2,-4232442.622,4232442.622,39651304.56,-21830493.52,-17820811.04
12/10/2012,284475432,171823160.9,112652271.1,82782350.71,10525590.98,191167490.3,158452815.6,126022616.4,89325285.65,13085869.87,182064276.5,185193506.2,99281925.77,76239415.78,7965312.096,200270704.1,-26740690.61,26740690.61,13085869.87,5120557.776,-18206427.65
12/11/2012,166962200,108191505.6,58770694.4,46749416,11687354,108525430,105687072.6,61275127.4,52426130.8,13356976,101179093.2,110695938.6,56266261.4,41072701.2,10017732,115871766.8,-5008866,5008866,11353429.6,3339244,-14692673.6
12/12/2012,467367062,317342235.1,150024826.9,106559690.1,38791466.15,322015905.7,304255957.4,163111104.6,115439664.3,47204073.26,304723324.4,330428512.8,136938549.2,97679715.96,30378859.03,339308487,-26172555.47,26172555.47,17759948.36,16825214.23,-34585162.59
12/13/2012,469673451,300121335.2,169552115.8,110842934.4,53542773.41,305287743.2,334877170.6,134796280.4,85010894.63,61996895.53,322665660.8,265365499.8,204307951.2,136674974.2,45088651.3,287909825.5,69511670.75,-69511670.75,-51664079.61,16908244.24,34755835.37
12/16/2012,438960088,319562944.1,119397143.9,71989454.43,38628487.74,328342145.8,304199341,134760747,93498498.74,36433687.3,309027902,334926547.1,104033540.9,50041450.03,41262248.27,347656389.7,-30727206.16,30727206.16,43457048.71,-4828560.968,-38628487.74
12/17/2012,443706355,328786409.1,114919945.9,63006302.41,23960143.17,356739909.4,329230115.4,114476239.6,72324135.87,22629024.11,348309488.7,328342702.7,115363652.3,53244762.6,24847555.88,365170330.2,887412.71,-887412.71,19079373.27,-2218531.775,-16860841.49
12/18/2012,451348007,321630589.8,129717417.2,51905020.81,65445461.02,333997525.2,300552637.9,150795369.1,34392718.13,91443106.22,325512182.6,342708541.7,108639465.3,69507593.08,39267276.61,342573137.3,-42155903.85,42155903.85,-35114874.94,52175829.61,-17060954.66
12/19/2012,562529097,403895891.6,158633205.4,90567184.62,61878200.67,410083711.7,388145076.9,174384020.1,94504888.3,76503957.19,391520251.5,419084177.3,143444919.7,86629480.94,47814973.25,428084642.8,-30939100.34,30939100.34,7875407.358,28688983.95,-36564391.31
12/20/2012,576738156,400833018.4,175905137.6,89394414.18,51906434.04,436014045.9,414674734.2,162063421.8,89394414.18,57097077.44,430246664.4,386991302.7,189746853.3,88817676.02,46715790.64,441204689.3,27683431.49,-27683431.49,576738.156,10381286.81,-10958024.96
12/23/2012,409672938,351499380.8,58173557.2,21302992.78,30315797.41,358054147.8,357234801.9,52438136.06,32364162.1,32364162.1,344944613.8,345763959.7,63908978.33,10651496.39,28267432.72,370754008.9,11470842.26,-11470842.26,21712665.71,4096729.38,-25809395.09
12/24/2012,323023014,258741434.2,64281579.79,32302301.4,22611610.98,268109101.6,249050743.8,73972270.21,48453452.1,27456956.19,247112605.7,268432124.6,54590889.37,16151150.7,17766265.77,289105597.5,-19381380.84,19381380.84,32302301.4,9690690.42,-41992991.82
12/25/2012,707829049,255526286.7,452302762.3,18403555.27,16280068.13,673853254.6,239246218.6,468582830.4,32560136.25,19819213.37,655449699.4,271806354.8,436022694.2,4246974.294,12033093.83,691548980.9,-32560136.25,32560136.25,28313161.96,7786119.539,-36099281.5
12/26/2012,360704815,282792575,77912240.04,13706782.97,15510307.05,331487725,261510990.9,99193824.13,18395945.57,18395945.57,323912923.9,303713454.2,56991360.77,9017620.375,12985373.34,338701821.3,-42202463.36,42202463.36,9378325.19,5410572.225,-14788897.42
12/27/2012,473445142,324309922.3,149135219.7,86167015.84,49711739.91,337092941.1,313420684,160024458,101790705.5,51132075.34,320522361.1,335199160.5,138245981.5,71016771.3,48764849.63,353663521.1,-21778476.53,21778476.53,30773934.23,2367225.71,-33141159.94
12/30/2012,346964471,275142825.5,71821645.5,32961624.75,25675370.85,288674439.9,261264246.7,85700224.34,44411452.29,25328406.38,277224612.3,289021404.3,57943066.66,21164832.73,25675370.85,300124267.4,-27757157.68,27757157.68,23246619.56,-346964.471,-22899655.09
12/31/2012,430919933,317157070.7,113762862.3,65068909.88,45246592.97,321035350.1,296041994,134877939,75841908.21,49555792.3,305522232.5,338703067.3,92216865.66,54295911.56,40506473.7,336117547.7,-42661073.37,42661073.37,21545996.65,9049318.593,-30595315.24
1/2/2013,543831828,418750507.6,125081320.4,55470846.46,70698137.64,417662843.9,386120597.9,157711230.1,61996828.39,82118606.03,399716393.6,450836585.4,92995242.59,48944864.52,58733837.42,436153126.1,-64715987.53,64715987.53,13051963.87,23384768.6,-36436732.48
1/3/2013,558887218,444315338.3,114571879.7,53653172.93,59242045.11,445992000,402957684.2,155929533.8,70419789.47,58124270.67,430343157.9,485672992.4,73214225.56,36327669.17,60918706.76,461640842.1,-82715308.26,82715308.26,34092120.3,-2794436.09,-31297684.21
1/6/2013,476140094,369960853,106179241,31425246.2,57612951.37,387101896.4,362818751.6,113321342.4,30472966.02,68088033.44,377579094.5,376626814.4,99513279.65,32377526.39,46661729.21,397100838.4,-13808062.73,13808062.73,-1904560.376,21426304.23,-19521743.85
1/8/2013,629567891,428106165.9,201461725.1,92546479.98,71141171.68,465880239.3,390961660.3,238606230.7,112692652.5,86250801.07,430624437.4,465880239.3,163687651.7,72400307.47,56031542.3,501136041.2,-74918579.03,74918579.03,40292345.02,30219258.77,-70511603.79
1/9/2013,640975706,426889820.2,214085885.8,119862457,53200983.6,467912265.4,410224451.8,230751254.2,146142461,71148303.37,423684941.7,442914212.8,198061493.2,94223428.78,35253663.83,511498613.4,-32689761.01,32689761.01,51919032.19,35894639.54,-87813671.72
1/10/2013,502322304,330025753.7,172296550.3,118548063.7,30139338.24,353634902,347104712.1,155217591.9,100464460.8,35162561.28,366695281.9,312946795.4,189375508.6,137133989,24613792.9,340574522.1,34157916.67,-34157916.67,-36669528.19,10548768.38,26120759.81
1/13/2013,409705089,275321819.8,134383269.2,78663377.09,29908471.5,301133240.4,275321819.8,134383269.2,74156621.11,26221125.7,309327342.2,275321819.8,134383269.2,82760427.98,33595817.3,293348843.7,0,0,-8603806.869,-7374691.602,15978498.47
1/14/2013,364966089,254746330.1,110219758.9,72628251.71,23357829.7,268980007.6,252556533.6,112409555.4,81022471.76,27007490.59,256936126.7,256571160.6,108394928.4,64234031.66,19343202.72,281388854.6,-4014626.979,4014626.979,16788440.09,7664287.869,-24452727.96
1/15/2013,406833370,270137357.7,136696012.3,92351174.99,27664669.16,286817525.9,258746023.3,148087346.7,103742509.4,32953502.97,270137357.7,281528692,125304678,80959840.63,22375835.35,303497694,-22782668.72,22782668.72,22782668.72,10577667.62,-33360336.34
1/16/2013,338054565,225482394.9,112572170.1,77076440.82,25354092.38,235285977.2,208241612,129812953,86541968.64,26706310.64,224468231.2,242385123.1,95669441.9,67610913,24001874.12,246103723.3,-34143511.07,34143511.07,18931055.64,2704436.52,-21635492.16
1/17/2013,378546602,254761863.1,123784738.9,90094091.28,27633901.95,260818608.8,247948024.3,130598577.7,88579904.87,34447740.78,255518956.4,261575702,116970900,91986824.29,20441516.51,266118261.2,-13627677.67,13627677.67,-3406919.418,14006224.27,-10599304.86
1/20/2013,342917072,259588223.5,83328848.5,34977541.34,25718780.4,282220750.3,237298613.8,105618458.2,52123394.94,35663375.49,255130301.6,281534916.1,61382155.89,17488770.67,15774185.31,309654116,-44236302.29,44236302.29,34634624.27,19889190.18,-54523814.45
1/21/2013,406524690,252858357.2,153666332.8,117892160.1,23578432.02,265054097.9,276030264.5,130494425.5,79272314.55,31708925.82,295543449.6,229686449.9,176838240.2,156918530.3,15854462.91,233751696.8,46343814.66,-46343814.66,-77646215.79,15854462.91,61791752.88
1/22/2013,382881068,204841371.4,178039696.6,102229245.2,24504388.35,256147434.5,187994604.4,194886463.6,116395844.7,23738626.22,242746597.1,221688138.4,161192929.6,88062645.64,25270150.49,269548271.9,-33693533.98,33693533.98,28333199.03,-1531524.272,-26801674.76
1/27/2013,432430106,278917418.4,153512687.6,112864257.7,87350881.41,232214966.9,205836730.5,226593375.5,191134106.9,22918795.62,218377203.5,351998106.3,80431999.72,34594408.48,151782967.2,246052730.3,-146161375.8,146161375.8,156539698.4,-128864171.6,-27675526.78
1/27/2013,1016733809,577504803.5,439229005.5,375174775.5,336538890.8,305020142.7,261300588.9,755433220.1,647659436.3,55920359.5,313154013.2,893709018.1,123024790.9,101673380.9,616140688.3,298919739.8,-632408429.2,632408429.2,545986055.4,-560220328.8,14234273.33
1/28/2013,322284660,198849635.2,123435024.8,92173412.76,15469663.68,214641583.6,197882781.2,124401878.8,86694573.54,18047940.96,217542145.5,199816489.2,122468170.8,97652251.98,12891386.4,211741021.6,-1933707.96,1933707.96,-10957678.44,5156554.56,5801123.88
1/29/2013,487650202,268207611.1,219442590.9,138492657.4,66808077.67,282349467,312583779.5,175066422.5,86801735.96,89727637.17,311120828.9,223831442.7,263818759.3,189695928.6,43888518.18,254065755.2,88752336.76,-88752336.76,-102894192.6,45839118.99,57055073.63
1/30/2013,273468657,141656764.3,131811892.7,93252812.04,16134650.76,164081194.2,140836358.4,132632298.6,83954877.7,16134650.76,173379128.5,142477170.3,130991486.7,102550746.4,16408119.42,154509791.2,-1640811.942,1640811.942,-18595868.68,-273468.657,18869337.33
1/31/2013,452335747,299446264.5,152889482.5,83682113.2,52018610.91,316635022.9,294470571.3,157865175.7,85943791.93,53827953.89,313016336.9,304421957.7,147913789.3,81872770.21,50209267.92,320706044.6,-9951386.434,9951386.434,4071021.723,3618685.976,-7689707.699
2/3/2013,431556131,344381792.5,87174338.46,26324923.99,80700996.5,324530210.5,328845771.8,102710359.2,21577806.55,77248547.45,332729777,359917813.3,71638317.75,31072041.43,83721889.41,316762200.2,-31072041.43,31072041.43,-9494234.882,-6473341.965,15967576.85
2/4/2013,511373668,363075304.3,148298363.7,86933523.56,59830719.16,364609425.3,349779588.9,161594079.1,103297480.9,50625993.13,357450193.9,376882393.3,134491274.7,70569566.18,69546818.85,371257283,-27102804.4,27102804.4,32727914.75,-18920825.72,-13807089.04
2/5/2013,411365848,307290288.5,104075559.5,64173072.29,47718438.37,299474337.3,294537947.2,116827900.8,89266389.02,42370682.34,279728776.6,320042629.7,91323218.26,38668389.71,53066194.39,319631263.9,-25504682.58,25504682.58,50597999.3,-10695512.05,-39902487.26
2/6/2013,576125256,412505683.3,163619572.7,85266537.89,68558905.46,421723687.4,424604313.7,151520942.3,80657535.84,38024266.9,457443453.3,400407052.9,175718203.1,90451665.19,99093544.03,386580046.8,24197260.75,-24197260.75,-9794129.352,-61069277.14,70863406.49
2/7/2013,342993372,232549506.2,110443865.8,68598674.4,47676078.71,226375625.5,214370857.5,128622514.5,86091336.37,25038516.16,231863519.5,250385161.6,92608210.44,51449005.8,70313641.26,221230724.9,-36014304.06,36014304.06,34642330.57,-45275125.1,10632794.53
2/10/2013,299088368,231494396.8,67593971.17,29310660.06,36488780.9,233288927,225811717.8,73276650.16,30327560.52,40496565.03,228264242.5,237476164.2,61612203.81,28114306.59,32600632.11,238373429.3,-11664446.35,11664446.35,2213253.923,7895932.915,-10109186.84
2/11/2013,270236351,169708428.4,100527922.6,68369796.8,18916544.57,182950009.6,174842919.1,95393431.9,54506672,15133235.66,200596443.3,164303701.4,105932649.6,82422087.06,22699853.48,165114410.5,10539217.69,-10539217.69,-27915415.06,-7566617.828,35482032.89
2/12/2013,500814235,375610676.3,125203558.8,61099336.67,59096079.73,380618818.6,373607419.3,127206815.7,43070024.21,54588751.62,403155459.2,378114747.4,122699487.6,79128649.13,64104222.08,357581363.8,-4507328.115,4507328.115,-36058624.92,-9515470.465,45574095.39
2/13/2013,380351382,280318968.5,100032413.5,68843600.14,16355109.43,295152672.4,292109861.4,88241520.62,49323967.22,13749702.46,317277712.3,268147724.3,112203657.7,87861169.24,19397920.48,273092292.3,23962137.07,-23962137.07,-38537202.02,-5648218.023,44185420.05
2/14/2013,278131525,184957464.1,93174060.88,77042432.43,15853496.93,185513727.2,193857672.9,84273852.08,71757933.45,15019102.35,191354489.2,176057255.3,102074269.7,82048799.88,16409759.98,179672965.2,17800417.6,-17800417.6,-10290866.43,-1390657.625,11681524.05
2/17/2013,313505863,251745208,61760655.01,31037080.44,17556328.33,264912454.2,258328831.1,55177031.89,17869834.19,10972705.21,284663323.6,245161584.9,68344278.13,44517832.55,23826445.59,245161584.9,13167246.25,-13167246.25,-26647998.36,-12853740.38,39501738.74
2/18/2013,352301835,257884943.2,94416891.78,65528141.31,16558186.25,270567809.3,251191208.4,101110626.6,70108065.17,13387469.73,268806300.1,264578678.1,87723156.92,60595915.62,19376600.93,272329318.5,-13387469.73,13387469.73,9512149.545,-5989131.195,-3523018.35
2/19/2013,438096230,298781628.9,139314601.1,108647865,25409581.34,304038783.6,303162591.2,134933638.8,101200229.1,30666736.1,306229264.8,294838762.8,143257467.2,116533597.2,19714330.35,301848302.5,8323828.37,-8323828.37,-15333368.05,10952405.75,4380962.3
2/20/2013,327831117,191781203.4,136049913.6,98677166.22,23603840.42,205550110.4,180307114.4,147524002.7,117363539.9,18030711.44,192436865.7,202927461.4,124903655.6,80318623.67,29504800.53,218007692.8,-22620347.07,22620347.07,37044916.22,-11474089.1,-25570827.13
2/21/2013,295204753,162657818.9,132546934.1,107454530.1,16826670.92,170628347.2,159410566.6,135794186.4,115129853.7,13579418.64,166495480.7,165609866.4,129594886.6,100074411.3,20369127.96,174761213.8,-6199299.813,6199299.813,15055442.4,-6789709.319,-8265733.084
2/24/2013,233387597,173873759.8,59513837.24,33141038.77,12369542.64,187877015.6,167572294.6,65815302.35,49944945.76,11202604.66,172240046.6,180408612.5,52978984.52,16103744.19,13536480.63,203747372.2,-12836317.84,12836317.84,33841201.57,-2333875.97,-31507325.6
2/25/2013,262506005,174041481.3,88464523.69,62213923.19,17325396.33,182966685.5,176141529.4,86364475.65,64576477.23,11550264.22,186379263.6,171678927.3,90827077.73,59588863.14,23100528.44,179816613.4,4462602.085,-4462602.085,4987614.095,-11550264.22,6562650.125
2/26/2013,204417451,146976147.3,57441303.73,26778686.08,18806405.49,158832359.4,147589399.6,56828051.38,28414025.69,16762230.98,159241194.3,146362894.9,58054556.08,25143346.47,20850580,158423524.5,1226504.706,-1226504.706,3270679.216,-4088349.02,817669.804
2/27/2013,261771499,160989471.9,100782027.1,67013503.74,15182746.94,179575248.3,171198560.3,90572938.65,53139614.3,20418176.92,188213707.8,150780383.4,110991115.6,80625621.69,9947316.962,171198560.3,20418176.92,-20418176.92,-27486007.4,10470859.96,17015147.44
2/28/2013,312218301,193887564.9,118330736.1,82737849.77,13737605.24,215742846,199195276,113023025,71497990.93,16859788.25,223860521.8,188579853.8,123638447.2,94289926.9,10303203.93,207625170.2,10615422.23,-10615422.23,-22791935.97,6556584.321,16235351.65
3/3/2013,231747093,171724595.9,60022497.09,26650915.7,23869950.58,181226226.7,172883331.4,58863761.62,18771514.53,28968386.63,184007191.8,170334113.4,61412979.65,34530316.86,18539767.44,178677008.7,2549218.023,-2549218.023,-15758802.32,10428619.19,5330183.139
3/4/2013,472151247,296038831.9,176112415.1,116149206.8,34939192.28,321062848,311147671.8,161003575.2,109066938.1,40605007.24,322479301.7,281402143.2,190749103.8,122759324.2,29273377.31,320118545.5,29745528.56,-29745528.56,-13692386.16,11331629.93,2360756.235
3/5/2013,294755281,169484286.6,125270994.4,71330778,28001751.7,195422751.3,168600020.7,126155260.3,54529726.99,25938464.73,214287089.3,170368552.4,124386728.6,88426584.3,29770283.38,176558413.3,-1768531.686,1768531.686,-33896857.32,-3831818.653,37728675.97
3/6/2013,375056225,156398445.8,218657779.2,138395747,57008546.2,179651931.8,138395747,236660478,118517767.1,93389000.03,163149457.9,174401144.6,200655080.4,157898670.7,21003148.6,196154405.7,-36005397.6,36005397.6,-39380903.63,72385851.43,-33004947.8
3/7/2013,373661148,187204235.1,186456912.9,118076922.8,37739775.95,217844449.3,174499756.1,199161391.9,129286757.2,34750486.76,209623904,200282375.3,173378772.7,107240749.5,40355403.98,226064994.5,-25782619.21,25782619.21,22046007.73,-5604917.22,-16441090.51
3/10/2013,193918292,145438719,48479573,31414763.3,18422237.74,144081291,148541411.7,45376880.33,34129619.39,13768198.73,146020473.9,142336026.3,51582265.67,28699907.22,22882358.46,142336026.3,6205385.344,-6205385.344,5429712.176,-9114159.724,3684447.548
3/11/2013,362921919,175654208.8,187267710.2,120127155.2,24315768.57,218478995.2,154604737.5,208317181.5,115409170.2,16694408.27,230818340.5,196340758.2,166581160.8,125208062.1,31574206.95,206139650,-41736020.69,41736020.69,-9798891.813,-14879798.68,24678690.49
3/12/2013,305109397,196185342.3,108924054.7,79023333.82,10983938.29,215102124.9,204118186.6,100991210.4,63157645.18,11289047.69,230662704.1,188557607.3,116551789.7,94889022.47,10678828.9,199541545.6,15560579.25,-15560579.25,-31731377.29,610218.794,31121158.49
3/13/2013,307997368,177705423.5,130291944.5,89139340.5,21472158,197385869.5,203620673,104376695,61299229,25818762,220879377,151790174,156207194,116979452,17125554,173892362,51830499,-51830499,-55680223,8693208,46987015
3/14/2013,371546093,161994096.5,209551996.5,162365642.6,27122864.79,182057585.6,191717784,179828309,131898863,34925332.74,204721897.2,131898863,239647230,192423721.6,19506169.88,159616201.6,59818920.97,-59818920.97,-60524858.55,15419162.86,45105695.69
3/17/2013,149267808,116578158,32689649.95,19852618.46,9105336.288,120309853.2,120906924.5,28360883.52,17538967.44,9672553.958,122056286.6,112398659.4,36869148.58,22196123.05,8448557.933,118623127,8508265.056,-8508265.056,-4657155.61,1223996.026,3433159.584
3/18/2013,255120687,150266084.6,104854602.4,79342533.66,16582844.66,159450429.4,156388981.1,98731705.87,70234725.13,18368689.46,166517272.4,144398308.8,110722378.2,88220733.56,14643927.43,152256026,11990672.29,-11990672.29,-17986008.43,3724762.03,14261246.4
3/19/2013,291447000,160295850,131151150,100257768,12240774,178948458,166999131,124447869,83936736,11074986,196435278,153301122,138145878,116287353,13406562,161753085,13698009,-13698009,-32350617,-2331576,34682193
3/20/2013,221557182,132048080.5,89509101.53,74221655.97,14622774.01,132712752,137808567.2,83748614.8,74221655.97,14622774.01,132712752,126066036.6,95491145.44,80203699.88,15952117.1,125401365,11742530.65,-11742530.65,-5982043.914,-1329343.092,7311387.006
3/21/2013,257339718,159550625.2,97789092.84,57901436.55,22131215.75,177307065.7,171645591.9,85694126.09,35512881.08,29336727.85,192490109.1,147712998.1,109626719.9,80032652.3,14925703.64,162381362.1,23932593.77,-23932593.77,-44519771.21,14411024.21,30108747.01
3/24/2013,281529814,171733186.5,109796627.5,22803914.93,15484139.77,243241759.3,166102590.3,115427223.7,11824252.19,19144027.35,250561534.5,177645312.6,103884501.4,34065107.49,11261192.56,236203513.9,-11542722.37,11542722.37,-22240855.31,7882834.792,14358020.51
3/25/2013,211555689,133491639.8,78064049.24,59235592.92,9520006.005,142800090.1,150627650.6,60928038.43,42945804.87,15020453.92,153589430.2,116355629,95200060.05,75525380.97,3808002.402,132222305.6,34272021.62,-34272021.62,-32579576.11,11212451.52,21367124.59
3/26/2013,226204417,137306081.1,88898335.88,68992347.19,12893651.77,144318418,145449440.1,80754976.87,58586944,18548762.19,148842506.4,129162722.1,97041694.89,79171545.95,7238541.344,139568125.3,16286718.02,-16286718.02,-20584601.95,11310220.85,9274381.097
3/27/2013,294389690,148961183.1,145428506.9,111868082.2,13836315.43,168685292.4,158970432.6,135419257.4,99798104.91,14719484.5,179872100.6,138951933.7,155437756.3,124232449.2,12953146.36,157204094.5,20018498.92,-20018498.92,-24434344.27,1766338.14,22668006.13
3/28/2013,16967224042,627787289.6,16339436752,7312873562,8534513693,1119836787,169672240.4,16797551802,101803344.3,16661814009,203606688.5,1102869563,15864354479,14523943780,390246153,2053034109,-933197322.3,933197322.3,-14422140436,16271567856,-1849427421
3/31/2013,220956283,163065736.9,57890546.15,26072841.39,13257376.98,181626064.6,169252512.8,51703770.22,22537540.87,14141202.11,184277540,156878960.9,64077322.07,29608141.92,12373551.85,178974589.2,12373551.85,-12373551.85,-7070601.056,1767650.264,5302950.792
4/1/2013,221222101,144900476.2,76321624.85,41810977.09,12830881.86,166580242.1,156182803.3,65039297.69,45129308.6,10839882.95,165252909.4,133618149,87603952,38492645.57,14821880.77,167907574.7,22564654.3,-22564654.3,6636663.03,-3981997.818,-2654665.212
4/2/2013,250027714,149266545.3,100761168.7,71007870.78,16501829.12,162518014.1,150016628.4,100011085.6,60756734.5,20002217.12,169268762.4,148516462.1,101511251.9,81008979.34,13001441.13,156017293.5,1500166.284,-1500166.284,-20252244.83,7000775.992,13251468.84
4/3/2013,253656093,162086243.4,91569849.57,60623806.23,15980333.86,177051952.9,174261735.9,79394357.11,50477562.51,17755926.51,185422604,149657094.9,103998998.1,71023706.04,13951085.12,168681301.8,24604641.02,-24604641.02,-20546143.53,3804841.395,16741302.14
4/4/2013,208707544,133990243.2,74717300.75,42158923.89,22122999.66,144425620.4,133572828.2,75134715.84,35271574.94,25044905.28,148599771.3,134198950.8,74508593.21,49046272.84,19409801.59,140460177.1,-626122.632,626122.632,-13774697.9,5635103.688,8139594.216
