BUY,Date,Retail,Institutional,Foreign,Regional,Local
BUY,6/23/2020,770755247,369415237,88933298,77531593,973705593
BUY,6/24/2020,1013775667,404092399,102086501,89325688,1226455877
BUY,6/25/2020,759945143,304403797,101113149,71311379,891924412
BUY,6/28/2020,570429351,186108250,34044192,19669978,702823431
BUY,6/29/2020,601336277,502033039,30894341,31997710,1040477265
BUY,6/30/2020,692703473.1,422761056.9,93699020.52,50195903.85,971569605.6
BUY,7/5/2020,865684003,211037394,95828204,71063612,909829580
BUY,7/6/2020,1087355433,768199914,382244401,79788880,1393522066
BUY,7/7/2020,846215460,958081896,611656804,45107434,1149337416
BUY,7/8/2020,1030551785,597492109,218157882,79774151,1330111861
BUY,7/9/2020,846625933,472106050,178028818,79123919,1061579246
BUY,7/12/2020,775313546,170190778,30256138,59566772,855681413
BUY,7/13/2020,846215460,958081896,611656803.7,45107433.9,1149337416
BUY,7/14/2020,642329211.1,232778705.9,91886331.29,50756259.19,732465326.5
BUY,7/15/2020,1064335619,471502215,188908053.6,113651999.7,1233277781
BUY,7/16/2020,567912591.9,249227828.1,106228254.6,50662706.04,660249459.4
BUY,7/19/2020,614496532.3,118792885.7,39597628.57,43264075.66,650427713.8
BUY,7/20/2020,613505160.4,437017374.6,131315316.9,70385009.85,848822208.3
BUY,7/21/2020,679242153,590369348,416432572.3,62210963.55,790967965.1
BUY,7/22/2020,601646209.6,285737580.4,112697741.3,64779016.67,709907032
BUY,7/26/2020,716619516.5,251785235.5,58104285.12,68756737.39,841543729.5
BUY,7/27/2020,592300807.3,467271298.7,164233676.4,78408335.84,816930093.7
BUY,7/28/2020,598859049.6,459195808.4,177753216.1,68773565.77,811528076.1
BUY,7/29/2020,638200884.9,1447422922,865533879.9,325357313.9,894732613.2
BUY,8/4/2020,796185625.3,328370342.7,85466253.57,82092585.66,956997128.8
BUY,8/5/2020,856863700,397695158,95346473.21,85310002.34,1073902382
BUY,8/6/2020,884346020,347333673,65279024,108387813,1058012856
BUY,8/9/2020,968525781,215491066,30784438,97089381,1054959011
BUY,8/10/2020,966188062,272514581,44593295,80515672,1113593676
BUY,8/11/2020,1183059071,347418381.8,59688620.67,120907718.8,1349881114
BUY,8/12/2020,1055990569,213228864.9,55845655.1,60922532.83,1152451246
BUY,8/13/2020,864670689.2,716080113.8,150171326.3,86941294.17,1343638183
BUY,8/16/2020,1074384331,464848235,133913233,87736256,1317583076
BUY,8/17/2020,1167167327,512210121.9,201525293.9,100762646.9,1377089508
BUY,8/18/2020,915874208.9,338747995.1,215795019.1,51439510.36,987387674.5
BUY,8/19/2020,913304928,416105448,198082146,53176415,1078151815
BUY,8/23/2020,1067968123,350316236.9,82260492.88,86515345.96,1249508521
BUY,8/24/2020,1276362993,631503962.1,316705914.5,116379884.3,1474781156
BUY,8/25/2020,1171805390,519111479,356783459,89618594,1244514816
BUY,8/26/2020,1164777371,478068004.1,295712167.5,100213567.9,1246919640
BUY,8/27/2020,1224689205,306172301.2,163802181.1,79604798.31,1287454527
BUY,8/28/2020,1224689205,306172301.2,163802181.1,79604798.31,1287454527
BUY,8/31/2020,1225806268,341720929,137942393,95619159,1333965645
BUY,9/1/2020,1795016639,1147633589,414913682,491422588,2036313958
BUY,9/2/2020,941565841,260944811,52910469,79365703,1070234480
BUY,9/3/2020,861611363,235982730,50489328.28,40610981.44,1006493783
BUY,9/6/2020,819051512,194626102,12164131,50683881,950829602
BUY,9/7/2020,757258596,301844335,83669132,64605279,910828521
BUY,9/8/2020,924706798.7,306593865.3,71415438.51,77571941.83,1082313284
BUY,9/9/2020,700956772.2,369206238.8,144472006.5,81332388.84,844358615.7
BUY,9/10/2020,478942472.5,326002859.5,178697863.7,63590681.23,562656787.1
BUY,9/13/2020,809234493,140571250,61737373,65536596,822531773
BUY,9/14/2020,794759228,240942890,115445084,48652004,871605030
BUY,9/15/2020,756466452,177556577,49297191,61121516,823604322
BUY,9/16/2020,969356969,262529426,130925637,95346903,1005613855
BUY,9/17/2020,1056835307,648575395,241863007,88710607,1374837087
BUY,9/20/2020,476290291,147754274,13468906,27424269,583151390
BUY,9/21/2020,638925143,150013585,46612728,52083576,690242423
BUY,9/22/2020,1072143374,727977060,379338649,99740207,1321041578
BUY,9/27/2020,869608785,1316512396,150368084,75504366,1960248731
BUY,9/28/2020,947635857,1611911043,1121887683,115475981,1322183235
BUY,9/29/2020,972185225,1155017043,390693189,49590948,1686918131
BUY,9/30/2020,232883995,52032588,13877657,12997723,258041203
BUY,10/4/2020,857819177,1376864050,484064652,37520252,1713098324
BUY,10/6/2020,1062564546,1746767759,794230392,199509694,1815592219
BUY,10/7/2020,1254146898,634602515,164200858,147962385,1576586170
BUY,10/11/2020,1405645873,590921806,72273234,268165734,1656128710
BUY,10/13/2020,835568908,736716838,301837380,77212277,1193236088
BUY,10/15/2020,880260841,1211834945,113500049,89677288,1888918449
BUY,10/18/2020,740388115,2288491291,1065897341,46565561,1916416504
BUY,10/19/2020,714719089,1844943259,341522902,61411744,2156727701
BUY,10/20/2020,718255206,2007732755,116881709,157017173,2452089078
BUY,10/21/2020,868536966,809999246,318683744,67647757,1292204710
BUY,10/22/2020,842459352,1143753675,80686887,81097151,1824428989
BUY,10/25/2020,628203522,1856046824,881733265,80431099,1522085981
BUY,10/26/2020,602767020,1011356638,333300754,59383011,1221439892
BUY,10/27/2020,826750694,1286796909,797732791,79799425,1236015386
BUY,10/28/2020,804813148,320869932,57443571,83832565,984406943
BUY,10/29/2020,899598559,355248628,67391810,87223057,1100232320
BUY,11/1/2020,403819663,256118116,224822092,39530902,395584784
BUY,11/2/2020,892947116,1456674298,234113345,75909369,2039598701
BUY,11/3/2020,167617294,140662347,13971106,17282124,277026411
BUY,11/4/2020,552711512,490815845,283900673,52398312,707228371
BUY,11/5/2020,665965412,3150807934,93551537,44482626,3678739183
BUY,11/8/2020,463478704,939948991,356986945,34803365,1011637384
BUY,11/9/2020,976074667,1042287085,512499345,133885100,1371977305
BUY,11/10/2020,922103995,781562969,305695045,93045438,1304926481
BUY,11/11/2020,1154482141,2095951235,978015155,91742503,2180675717
BUY,11/12/2020,645288763,483101532,197338649,35870834,895180812
BUY,11/15/2020,941408937,890128958,188031070,51423263,1592083561
BUY,11/16/2020,489363683,104596448,42711853,56661188,494587090
BUY,11/17/2020,1543183897,1626308504,455586827,539485915,2174419659
BUY,11/18/2020,1328910010,3585944179,2765094259,161854212,1987905716
BUY,11/19/2020,1217913509,772113215,295877749,116406805,1577742169
BUY,11/22/2020,1013548109,598637491,116678084,59670834,1435836681
BUY,11/23/2020,595931730,815664847,112787957,67539279,1231269341
BUY,11/24/2020,1487685417,1694494714,473695057,456423560,2252061513
BUY,11/25/2020,1456106885,1242199152,645963644,167937154,1884405237
BUY,11/26/2020,1137925194,534658892,159344651,106641540,1406597895
BUY,11/29/2020,1071361608,746970490,598390808,128928852,1091012438
BUY,11/30/2020,1153209343,1167870402,516676209,134712876,1669690659
BUY,12/1/2020,1305701764,1020062850,542204184,287983210,1495577219
BUY,12/2/2020,1361765707,1135489734,784185375,119166344,1593903722
BUY,12/3/2020,1064417676,587908095,139275469,79234613,1433815689
BUY,12/6/2020,1284051348,1059637608,506415332,98405449,1738868175
BUY,12/7/2020,1456957040,1406760987,630437408,153915712,2079364907
BUY,12/8/2020,1421893905,1755222129,466391361,120182398,2590542275
BUY,12/9/2020,564257382,1551234791,67647675,64170220,1983674278
BUY,12/10/2020,434253287,128458414,68149913,27415005,467146783
BUY,12/13/2020,920270239,1248567408,279742002,99823469,1789272175
BUY,12/14/2020,1249858012,1491904915,295703122,109030002,2337029803
BUY,12/15/2020,653522453,347259379,52862658,67151289,880767886
BUY,12/16/2020,1187998273,3637336666,2660484995,85578320,2079271624
BUY,12/17/2020,879479822,773207017,157337418,54326756,1441022665
BUY,12/20/2020,889219963,837542948,271524003,69817866,1385421042
BUY,12/21/2020,980062469,1482227578,446242152,106638528,1909409367
BUY,12/22/2020,396583072,477428022,389561511,29135330,455314252
BUY,12/23/2020,307923511,782585029,701293810,14604336,374610393
BUY,12/24/2020,825926808,216601677,35018249,69268986,938241250
BUY,12/27/2020,294015891,238836962,5501377,20005449,507346027
BUY,12/28/2020,789198883,3580982973,353852964,213877053,3802451838
BUY,12/29/2020,938812478,1013763400,76180583,671818438,1204576856
BUY,12/30/2020,1093950166,692181196,190704373,77633808,1517793181
BUY,12/31/2020,354914855,404008877,75817894,299224193,383881644
BUY,1/3/2021,735018721,246306970,19400279,52985845,908939568
BUY,1/4/2021,833779848,531601615,233014951,140194763,992171749
BUY,1/5/2021,279869031,79690552,38805706,17190316,303563560
BUY,1/6/2021,991360192,4005024494,1132437985,74255941,3789690760
BUY,1/10/2021,817519324,525125630,78114549,76304205,1188226199
BUY,1/11/2021,1106776809,9299108934,3537190968,175943573,6692751201
BUY,1/12/2021,1083076672,2514742101,442022830,83966176,3071829766
BUY,1/13/2021,1175099773,1945401246,531537030,153948343,2435015645
BUY,1/14/2021,1177956798,2635937614,193199615,121720236,3498974560
BUY,1/17/2021,1074671509,1928762987,262924900,213006886,2527502709
BUY,1/18/2021,1200827973,2019693151,1031766540,189905271,1998849312
BUY,1/19/2021,1146525572,3423193659,438443952,96850138,4034425141
BUY,1/20/2021,838118067,2392968138,1045275044,79865482,2105945678
BUY,1/21/2021,1133120918,1591242910,194989589,92110932,2437263307
BUY,1/24/2021,1286936003,1753812807,62442110,101609482,2876697217
BUY,1/25/2021,716877092,1618016877,1193554603,131225917,1010113449
BUY,1/26/2021,1381988803,1883337322,884990073,128596572,2251739479
BUY,1/27/2021,1292744283,540300540,222805808,100740339,1509498676
BUY,1/28/2021,1292744283,540300540,222805808,100740339,1509498676
BUY,1/31/2021,1182201271,1190172496,397052033,124823098,1850498634
BUY,2/1/2021,1402936077,1175978555,801477365,218272826,1559164441
BUY,2/2/2021,1378230370,5108365645,1229348811,211330635,5045916568
BUY,2/3/2021,1310632360,4902892128,1127406835,96030483,4990087170
BUY,2/4/2021,670631034,798345649,78978043,136486106,1253512533
BUY,2/7/2021,1571708151,4494863299,288352433,123592685,5654626331
BUY,2/8/2021,1725132513,3524355605,154662064,256676143,4838149911
BUY,2/9/2021,1174660690,1045426883,400321163,70146584,1749619826
BUY,2/10/2021,1489309697,3297880192,1917973889,135772086,2733443912
BUY,2/11/2021,527235878,2572358753,14838396,27952447,3056803787
BUY,2/14/2021,1235859878,2324453070,516032042,55049542,2989231364
BUY,2/15/2021,1201403085,3079585451,1302027426,119928352,2859032757
BUY,2/16/2021,1271628567,2697464934,511724969,89580938,3367787594
BUY,2/17/2021,1149298095,4332263154,1284203706,62385127,4134972415
BUY,2/18/2021,995546819,1490621343,118534091,57604611,2310029458
BUY,2/21/2021,540479307,892181519,88414846,43056656,1301189324
BUY,2/22/2021,833429411,1290913565,221710779,46117297,1856514900
BUY,2/23/2021,1446935387,2026105678,845931593,108520680,2518588792
BUY,2/24/2021,1193638013,3549681738,1948854639,192583780,2601881332
BUY,2/25/2021,1421239154,1164562405,201578871,183821072,2200401616
BUY,2/28/2021,580972075,209393077,19884037,46345722,724135393
BUY,3/1/2021,993035737,2715200274,785582953,249891562,2672761495
BUY,3/2/2021,543701511,576743431,236645966,31397742,852401234
BUY,3/3/2021,1009895887,2537772113,603104174,92442828,2852120998
BUY,3/4/2021,917954622,1774546919,116809951,58954445,2516737144
BUY,3/7/2021,818324724,3931240563,290087580,65223747,4394253958
BUY,3/8/2021,935591868,1945204623,365844804,81922725,2433028961
BUY,3/9/2021,905809091,4256369966,628807195,70489767,4462882094
BUY,3/10/2021,396719891,690788311,42850441,30269987,1014387773
BUY,3/11/2021,800185104,1694913706,201112278,35372740,2258613791
BUY,3/14/2021,269994514,512472055,200630203,18366829,563469536
BUY,3/15/2021,782361736,549480432,136132264,95729919,1099979984
BUY,3/16/2021,546661960,4995120641,828648010,67642955,4645491636
BUY,3/17/2021,709499771,1562240313,629718069,57607647,1584414367
BUY,3/18/2021,753467183,478190453,126775132,60745523,1044136979
BUY,3/21/2021,559478298,2152860275,591205679,40097029,2081035864
BUY,3/22/2021,234131118,686935828,21142766,12309371,887614808
BUY,3/23/2021,707946630,4499460260,196922571,85170554,4925313765
BUY,3/24/2021,314881629,755103916,64149951,29578037,976257557
BUY,3/25/2021,174233906,199840065,70799235,12043517,291231219
BUY,3/28/2021,561873042,2565829015,359632852,53008803,2715060401
BUY,3/29/2021,286937590,985873708,275120738,22793761,974896798
BUY,3/30/2021,910283912,2383404144,856287503,62231048,2375169506
BUY,3/31/2021,861722921,3539632575,486777865,151186307,3763391323
BUY,4/1/2021,755505868,352465033,126957819,71431344,909581737
BUY,4/4/2021,725286135,1260318353,154665206,41589931,1789349351
BUY,4/5/2021,676216115,2732521666,944810447,600845233,1863082101
BUY,4/6/2021,660470497,1533403430,192518170,74688161,1926667595
BUY,4/7/2021,597926984,1736609603,870876669,390088219,1073571699
BUY,4/8/2021,503513355,484224802,57902775,58858232,870977149
BUY,4/11/2021,629399694,1992028868,95235580,51437372,2474755609
BUY,4/12/2021,783652891,4836511181,1556121088,67661045,3996381939
BUY,4/13/2021,301701213,1539747488,100983353,34299816,1706165530
BUY,4/14/2021,607479258,3864970181,2932065132,111456102,1428928205
BUY,4/15/2021,665260239,932126209,121869402,102979774,1372537272
BUY,4/18/2021,362412747,1081996183,870709341,54275579,519424010
BUY,4/19/2021,562656724,2710576304,1990093041,140514186,1142625800
BUY,4/20/2021,716178180,1698440792,1074807027,96718272,1243093673
BUY,4/21/2021,409403333,440066092,36695262,20879351,791894812
BUY,4/22/2021,705138826,762341508,134789528,32492452,1300198354
BUY,4/25/2021,767282073,968130534,693671225,59373704,982367677
BUY,4/26/2021,705693929,1489566577,1156782547,47380377,991097582
BUY,4/27/2021,325593568,702036742,101689430,15265973,910674907
BUY,4/28/2021,288031412,261383972,38675964,9222611,501516809
BUY,4/29/2021,606603924,598987699,309156444,57159523,839275655
BUY,5/2/2021,606603924,598987699,309156444,57159523,839275655
BUY,5/3/2021,606603924,598987699,309156444,57159523,839275655
BUY,5/4/2021,614248110,3849231107,846582532,50902007,3565994678
BUY,5/5/2021,686550389,2986557738,2394643162,72868329,1205596636
BUY,5/6/2021,786033374,938870534,80112245,112590792,1532200869
BUY,5/9/2021,651487944,2641169152,912332046,61323586,2319001463
BUY,5/10/2021,545774539,4449586775,1667780540,77035013,3250545761
BUY,5/11/2021,732801759,1447745737,243063728,90984963,1846498805
BUY,5/12/2021,732801759,1447745737,243063728,90984963,1846498805
BUY,5/13/2021,732801759,1447745737,243063728,90984963,1846498805
BUY,5/16/2021,732801759,1447745737,243063728,90984963,1846498805
BUY,5/17/2021,1165465420,1601046473,924900651,145140082,1696471160
BUY,5/18/2021,964746011,1012892431,227590961,208585063,1541462418
BUY,5/19/2021,1365505612,5902143434,4596828256,267998632,2402822156
BUY,5/20/2021,1290566688,1075029337,205407278,121840839,2038347909
BUY,5/23/2021,1087984171,2284249928,603219694,94336506,2674677899
BUY,5/24/2021,1184237384,3700886512,2052768814,281836476,2550518605
BUY,5/25/2021,941617561,1675478041,776480007,93133150,1747482446
BUY,5/26/2021,1001640481,1538526135,644276327,76322121,1819568168
BUY,5/27/2021,1665918754,2467205067,1558620989,241280171,2333222661
BUY,5/30/2021,1186054157,202104921,31595440,60563099,1296000539
BUY,5/31/2021,1460854461,775697961,389380754,247589812,1599581856
BUY,6/1/2021,1227045600,1968900068,148202224,118853637,2928889807
BUY,6/2/2021,1311948514,2793259680,1084499023,89735937,2930973234
BUY,6/3/2021,1169069774,1281925896,230040607,95208337,2125746726
BUY,6/6/2021,1090369016,1876410486,595924838,290170534,2080684129
BUY,6/7/2021,2678626630,3250098718,581932557,474849781,4871943009
BUY,6/8/2021,910725732,1365499364,327500543,85312899,1863411654
BUY,6/9/2021,1091971145,2983701341,985544966,84544689,3005582830
BUY,6/10/2021,1106595766,1770240270,102648905,135108420,2639078712
BUY,6/13/2021,1102135894,3004284438,259763072,77832278,3768824982
BUY,6/14/2021,238121937,117900131,60302502,51982847,243736719
BUY,6/15/2021,907575755,2075656727,309564540,310537632,2363130309
BUY,6/16/2021,431749159,1731208402,348247706,68733415,1745976438
BUY,6/17/2021,1040854622,5061067612,163531310,136608023,5801782901
BUY,6/20/2021,1172128289,2062526175,457543673,95662734,2681448056
BUY,6/21/2021,984995020,1711050215,203456386,112613903,2379974946
BUY,6/22/2021,1337685556,2444432180,236158038,186848953,3359110744
BUY,6/23/2021,1222602778,5945831410,2035586084,143336143,4989511961
BUY,6/24/2021,974255199,1038772335,100379960,74581430,1838066144
BUY,6/27/2021,1042854501,2480885886,712227208,83738114,2727775064
BUY,6/28/2021,615940051,1349564423,132221621,44646388,1788636464
BUY,6/29/2021,934989389,1327411107,307273630,124255075,1830871791
BUY,6/30/2021,1003672137,1534708247,86829938,136283511,2315266934
BUY,7/1/2021,1003672137,1534708247,86829938,136283511,2315266934
BUY,7/4/2021,761970572,1085331308,390691431,57292985,1399317464
BUY,7/5/2021,1044132243,1706026978,233352388,128393756,2388413075
BUY,7/6/2021,865827793,2538317502,839012364,133722431,2431410500
BUY,7/7/2021,827955021,1722774596,144061861,85613621,2321054135
BUY,7/8/2021,1000723748,2268555210,132861853,122099891,3014317213
BUY,7/11/2021,152194840,1336073068,4279724,6319631,1477668553
BUY,7/11/2021,310169356,1556398906,140524853,15392922,1710650487
BUY,7/12/2021,880388867,4487474732,362432357,150828955,4854602287
BUY,7/13/2021,1103046479,3369991235,1055267042,99173857,3318596814
BUY,7/14/2021,743831043,2439112486,245893091,33910172,2903140265
BUY,7/15/2021,1343323330,467341651,187625461,100484014,1522555506
BUY,7/18/2021,782167147,89050171,20602768,26523843,824090707
BUY,7/19/2021,1324779717,155350059,32151688,96681425,1351296663
BUY,7/20/2021,1324779717,155350059,32151688,96681425,1351296663
BUY,7/21/2021,1324779717,155350059,32151688,96681425,1351296663
BUY,7/22/2021,1324779717,155350059,32151688,96681425,1351296663
BUY,7/25/2021,804421174,220353907,54579313,38437128,931758640
BUY,7/26/2021,1506443784,1588734598,509627210,72950226,2512600945
BUY,7/27/2021,1079465620,1032783828,320649090,116714513,1674885845
BUY,7/28/2021,1818307931,2828224132,161034899,125053462,4360443700
BUY,7/29/2021,1362180413,493182054,97630859,103925158,1653806448
BUY,8/1/2021,1693580801,2519059992,172439126,524439962,3515761704
BUY,8/2/2021,2025675844,2594401522,412585101,144939310,4062552954
BUY,8/3/2021,1107269968,1052798302,156984823,57731253,1945352194
BUY,8/4/2021,1484660212,1666921251,178017082,147001928,2826562453
BUY,8/5/2021,1476401386,873115679,57240675,57281808,2234994582
BUY,8/8/2021,1628836652,1390965502,274976407,317545055,2427280691
BUY,8/9/2021,1491081281,3733464975,401367945,85112574,4738065737
BUY,8/10/2021,1580174331,3083970426,900943548,112601512,3650599696
BUY,8/11/2021,1449539213,615422966,117244962,101638361,1846078856
BUY,8/12/2021,1449539213,615422966,117244962,101638361,1846078856
BUY,8/15/2021,1282931091,2116004110,405185139,112405492,2881344569
BUY,8/16/2021,1621450893,1567373691,536824838,118747342,2533252403
BUY,8/17/2021,1660303679,7379079929,1540082838,119583666,7379717103
BUY,8/18/2021,2229429107,10681517739,1957281005,537451440,10416214401
BUY,8/19/2021,1660661610,3695614335,105751216,146604815,5103919913
BUY,8/22/2021,1346248319,4697245971,534881816,95154211,5413458263
BUY,8/23/2021,1818689989,5512565377,2333136481,284893801,4713225084
BUY,8/24/2021,2182990211,3901251083,730544352,169194629,5184502313
BUY,8/25/2021,1917962075,4333019372,677738461,236138691,5337104296
BUY,8/26/2021,1879847512,2518879365,130146769,160496588,4108083520
BUY,8/29/2021,1684381554,6680745397,2305496122,606338448,5453292380
BUY,8/30/2021,1843933569,2974931049,1095334791,150019337,3573510489
BUY,8/31/2021,662537691,737826127,251709843,31347344,1117306629
BUY,9/1/2021,1228181443,3079111136,1107719769,206406172,2993166638
BUY,9/2/2021,886864162,384569673,72000517,65296753,1134136564
BUY,9/5/2021,1352619217,4000757781,98972476,48133843,5206270678
BUY,9/6/2021,1341269260,3965278877,1940194270,112358362,3253995505
BUY,9/7/2021,1061957001,2652094095,1055676211,72390700,2585984184
BUY,9/8/2021,1168059264,3376929418,239041583,167722531,4138224569
BUY,9/9/2021,1004681035,1520558410,74442110,96346892,2354450443
BUY,9/12/2021,777462995,1261112511,599114542,326211726,1113249237
BUY,9/13/2021,545392888,812166189,71651290,23439209,1262468578
BUY,9/14/2021,1187256362,3344967241,483178086,106383165,3942662351
BUY,9/15/2021,1235450248,4927334982,1488238864,898266289,3776280075
BUY,9/16/2021,1120159374,2687202923,636637965,220522679,2950201652
BUY,9/19/2021,968510151,3668502723,796610808,261803538,3578598527
BUY,9/20/2021,982038528,3165699269,726348682,64023201,3357365913
BUY,9/21/2021,1261099558,2633857951,158815501,100414371,3635727636
BUY,9/22/2021,1025129360,1536498323,101533183,122780316,2337314182
BUY,9/23/2021,1100214427,2460839543,50279566,74091794,3436682610
BUY,9/26/2021,1052489576,1757156218,591578684,149291770,2068775340
BUY,9/27/2021,1073028300,2444009167,303862189,152624785,3060550492
BUY,9/28/2021,767711755,3615117131,441882203,64841509,3876105174
BUY,9/29/2021,820575192,2958474041,830858428,53399687,2894791117
BUY,9/30/2021,694962567,743512156,101677551,62155605,1274641566
BUY,10/3/2021,898813030,1553892032,144249019,95151648,2213304394
BUY,10/4/2021,712804014,3416273574,685019810,120149127,3323908651
BUY,10/5/2021,666296742,7085444097,1003239247,77068506,6671433085
BUY,10/6/2021,690606067,1417957182,224137544,66559740,1817865964
BUY,10/7/2021,690606067,1417957182,224137544,66559740,1817865964
BUY,10/10/2021,573007622,2668909877,552607221,88342835,2600967442
BUY,10/11/2021,688322538,6260107253,1475187963,69782051,5403459776
BUY,10/12/2021,623486755,5182913891,506379162,966373647,4333647836
BUY,10/25/2021,1065655771,2135504974,488746386,173320087,2539094271
BUY,10/26/2021,425761436,1123119219,68717444,89504359,1390658851
BUY,10/27/2021,712207049,3774582972,774943514,170687979,3541158528
BUY,10/28/2021,825340574,1959471904,391413625,148097868,2245300985
BUY,11/1/2021,337714647,5886729589,529551145,81261649,5613631441
BUY,11/2/2021,843201954,3687741566,322452541,147311491,4061179487
BUY,11/3/2021,921302022,5710068987,172911448,147675390,6310784171
BUY,11/4/2021,447696163,1081716181,64534400,44853597,1420024347
BUY,11/7/2021,330457082,3241219822,410909155,41271368,3119496381
BUY,11/8/2021,455908596,1194623377,197312686,87621702,1365597585
BUY,11/9/2021,522746858,1564752316,69826537,87673670,1929998967
BUY,11/10/2021,542298521,1837265442,87615242,120813941,2171134779
BUY,11/11/2021,689309126,3143881263,169737933,71883896,3591568559
BUY,11/14/2021,646802796,6268756162,301725611,139989909,6473843438
BUY,11/15/2021,641589215,3047777980,990666974,96540518,2602159703
BUY,11/16/2021,499195563,5064347782,1845044481,87319945,3631178919
BUY,11/17/2021,485407564,3644613648,252781837,196798855,3680440521
BUY,11/18/2021,487023114,1980669836,184823679,116159841,2166709430
BUY,11/21/2021,337455940,1396840234,357036542,106540496,1270719135
BUY,11/22/2021,445995792,1834749428,996639889,80283100,1203822230
BUY,11/23/2021,557720519,1784783367,341061172,81282918,1920159795
BUY,11/24/2021,631502848,1679684551,431804042,154943035,1724440322
BUY,11/25/2021,439532060,567777618,85114108,122574260,799621308
BUY,11/25/2021,439532060,567777618,85114108,122574260,799621308
BUY,11/25/2021,701650290,692650833,115643760,166274541,1112382822
BUY,11/28/2021,645456137,794237930,228808425,40946388,1169939253
BUY,11/28/2021,645456137,794237930,228808425,40946388,1169939253
BUY,11/29/2021,625124784,3898872245,861357174,58101829,3604538026
BUY,11/30/2021,779476732,3615291808,771647514,179359918,3443761108
BUY,12/1/2021,412284563,1302190446,154590880,40733715,1519150413
BUY,12/2/2021,763251338,1308111079,126846905,100501967,1844013545
BUY,12/5/2021,899101732,2044280234,590429306,69690930,2283261729
BUY,12/6/2021,1439966789,1710019385,192838740,116173986,2840973448
BUY,12/7/2021,1176925028,1507195224,244601129,208396835,2231122288
BUY,12/12/2021,725268878,1053632760,449276809,123715629,1205909199
BUY,12/21/2021,617465709,2283714705,448766387,58602888,2393811139
BUY,12/23/2021,885419401,928818527,73068523,133896642,1607272763
BUY,12/26/2021,850524393,1288660934,44390130,490164944,1604630252
BUY,12/27/2021,697638292,1371301080,56112908,87691613,1925134850
BUY,12/28/2021,788296716,2661158071,207741208,103831560,3137882018
BUY,12/29/2021,669611809,2264070163,135732897,75324910,2722624166
BUY,12/30/2021,591271266,2893260107,158709479,115943447,3209878447
BUY,1/2/2022,277897025,103425316,9411245,12216513,359694583
BUY,1/3/2022,649471455,1552545319,57668254,77972689,2066375830
BUY,1/4/2022,753586454,2285552652,103343051,116865111,2818930943
BUY,1/5/2022,844239368,1608825315,62537006,132732903,2257794774
BUY,1/6/2022,844239368,1608825315,62537006,132732903,2257794774
BUY,1/9/2022,106780561,17172072,2637085,3767412,117548135
BUY,1/10/2022,699120792,3107403758,364317694,191826740,3250380116
BUY,1/11/2022,597649362,2447149471,481667662,76773869,2486357301
BUY,1/12/2022,567849187,4493156039,1875442831,285255617,2900306777
BUY,1/13/2022,458748064,1590550846,151657614,98899466,1798741830
BUY,1/16/2022,363868976,3804142520,411671880,89272771,3667066844
BUY,1/17/2022,394477985,4540049302,704865206,293831227,3935830854
BUY,1/18/2022,399566992,6384298477,2146700262,44227885,4592937321
BUY,1/19/2022,486389742,4304677120,731904219,240210267,3818952376
BUY,1/20/2022,507283662,2124263173,240377804,68468714,2322700316
BUY,1/23/2022,421478901,4065533426,1828565804,35362484,2623084038
BUY,1/24/2022,392066117,3387070380,1586874521,109649257,2082612718
BUY,1/25/2022,422271871,16366895662,1308811366,73270038,15407086128
BUY,1/26/2022,441671927,3353749936,70317234,82387194,3642717435
BUY,1/27/2022,441671927,3353749936,70317234,82387194,3642717435
BUY,1/30/2022,130966138,1337803363,15487405,5153739,1448128357
BUY,1/31/2022,66065407,32756459,12723438,9173999,76924428
BUY,2/1/2022,583554228,13098844961,5414686767,125874665,8141837757
BUY,2/2/2022,627920509,10542175648,4263610899,543045740,6363439517
BUY,2/3/2022,155664880,576451514,30683335,20952515,680480543
BUY,2/6/2022,517950653,9824360235,3212376797,63542747,7066391343
BUY,2/7/2022,623302985,5911947611,1329275904,81102934,5124871757
BUY,2/8/2022,796282914,2633339194,1347262676,628736477,1453622954
BUY,2/9/2022,701507990,3847281470,1069919639,108316542,3370553278
BUY,2/10/2022,606821750,1925748250,120225751,91084150,2321260098
BUY,2/11/2022,606821750,1925748250,120225751,91084150,2321260098
BUY,2/12/2022,606821750,1925748250,120225751,91084150,2321260098
BUY,2/13/2022,747069478,4976255869,482034316,82621905,5158669125
BUY,2/14/2022,417538757,5674416446,1875919329,57098413,4158937461
BUY,2/15/2022,498603242,2846096715,638722335,39474147,2666503474
BUY,2/16/2022,410186182,3377050778,845775054,71014193,2870447713
BUY,2/18/2022,338455648,1790594728,124622534,60543789,1943884053
BUY,2/20/2022,396110428,4592203327,1005978298,38252843,3944082614
BUY,2/21/2022,446589932,3932525822,1738443444,295897858,2344774452
BUY,2/22/2022,483686967,4103393193,1383927194,75375033,3127777933
BUY,2/23/2022,129695318,1552772539,28064407,15218684,1639184765
BUY,2/24/2022,451635424,3049516834,220743153,62611385,3217797720
BUY,2/27/2022,403499604,14704624215,2268775640,5906365734,6932982446
BUY,2/28/2022,377028735,5543048569,2674650880,324116711,2921309713
BUY,3/1/2022,473583196,10953195246,4387007246,126225787,6913545409
BUY,3/2/2022,433887159,8597995696,4303600183,161597831,4566684841
BUY,3/3/2022,532088580,1614180655,44007209,216527425,1885734600
BUY,3/5/2022,532088580,1614180655,44007209,216527425,1885734600
