NETFLOW,Date,Retail,Institutional,Foreign,Regional,Local
NETFLOW,5/25/2009,-4800000,4800000,-3200000,-4800000,8000000
NETFLOW,5/26/2009,-40928189.69,40928189.69,-1996497.058,-19964970.58,21961467.64
NETFLOW,5/27/2009,-13159442.63,13159442.63,-48251289.64,-5848641.168,54099930.8
NETFLOW,5/28/2009,-3106845.957,3106845.957,-31068459.57,-4142461.276,35210920.85
NETFLOW,5/31/2009,-55900000,55900000,124800000,20800000,-146900000
NETFLOW,6/1/2009,-243913756.4,243913756.4,167558145.7,-91202535,-74234621.51
NETFLOW,6/2/2009,-270185285.4,270185285.4,122391625,-217071938.7,94680313.7
NETFLOW,6/3/2009,-81563236.02,81563236.02,34955672.58,-104867017.7,71853326.97
NETFLOW,6/4/2009,-10620353.57,10620353.57,72572416.09,-69032298.23,-3540117.858
NETFLOW,6/7/2009,18200000,-18200000,-15400000,-30800000,46200000
NETFLOW,6/8/2009,-22100000,22100000,18200000,-61100000,42900000
NETFLOW,6/9/2009,3600000,-3060000,-10800000,-34200000,45000000
NETFLOW,6/10/2009,-169696102.4,169696102.4,123605803,-253496646.8,129890843.8
NETFLOW,6/11/2009,-39196444.03,39196444.03,-32663703.36,-22864592.35,57161480.88
NETFLOW,6/14/2009,-18000000,18000000,36000000,-12000000,-24000000
NETFLOW,6/15/2009,-55899365.08,55899365.08,0,-85999023.2,42999511.6
NETFLOW,6/16/2009,-37958015.84,37958015.84,-13285305.54,24672710.3,-11387404.75
NETFLOW,6/17/2009,49264064.08,-49264064.08,111300292.9,-133195432.5,20070544.63
NETFLOW,6/18/2009,38223185.13,-38223185.13,-8046986.344,-146857500.8,152892740.5
NETFLOW,6/21/2009,32042847.97,-32042847.97,-14470963.6,-36177409,50648372.59
NETFLOW,6/22/2009,-40034123.21,40034123.21,152722766.3,-133447077.4,-19275688.95
NETFLOW,6/23/2009,-12974144.48,12974144.48,59104435.97,-145598732.5,86494296.54
NETFLOW,6/24/2009,0,0,-9823096.384,9823096.384,34380837.34
NETFLOW,6/25/2009,-37658100.82,37658100.82,32427809.04,-6276350.136,-25105400.54
NETFLOW,6/28/2009,7607087.61,-7607087.61,9128505.132,-4564252.566,-5324961.327
NETFLOW,6/29/2009,67430555.25,-67430555.25,-22476851.75,44953703.5,0
NETFLOW,6/30/2009,-122976134.8,122976134.8,296053657.8,-212551344,-85020537.62
NETFLOW,7/2/2009,-112030547,112030547,290199609.8,-63438984.47,-226760625.3
NETFLOW,7/5/2009,20713232.45,-20713232.45,9942351.576,4142646.49,-14084998.07
NETFLOW,7/6/2009,-8689293.932,8689293.932,64774736.58,-23698074.36,-41076662.22
NETFLOW,7/7/2009,-48104103.06,48104103.06,32871137.09,-12827760.82,-20043376.28
NETFLOW,7/8/2009,57665045.3,-57665045.3,-27501790.83,8871545.43,19517399.95
NETFLOW,7/9/2009,20408724.32,-20408724.32,-50578142.88,-887335.84,50578142.88
NETFLOW,7/12/2009,20235619.36,-20235619.37,-37860191.07,19582857.45,19582857.45
NETFLOW,7/13/2009,37100000,-37100000,-700000,5600000,-4900000
NETFLOW,7/14/2009,-3130023.044,3130023.044,25822690.11,4695034.566,-30517724.68
NETFLOW,7/15/2009,0,0,54647098.82,-21346522.98,-33300575.84
NETFLOW,7/16/2009,-6713188.588,6713188.588,62096994.44,-62096994.44,0
NETFLOW,7/19/2009,15304999.24,-15304999.24,-1800588.146,-3601176.292,5401764.438
NETFLOW,7/20/2009,32730942.56,-32730942.56,-40284236.99,-5035529.624,45319766.62
NETFLOW,7/21/2009,-2559566.774,2559566.774,26875451.13,-15357400.64,-11518050.48
NETFLOW,7/26/2009,44800000,-44800000,-30400000,4800000,24000000
NETFLOW,7/27/2009,-23658677.94,-23658677.94,36397966.06,1819898.303,-38217864.36
NETFLOW,7/28/2009,-39200000,39200000,43400000,-18200000,-25200000
NETFLOW,7/29/2009,32485200,-32485200,-24610000,-13781600,37407200
NETFLOW,7/30/2009,9345698.016,-9345698.016,-46728490.08,24921861.38,23364245.04
NETFLOW,8/2/2009,17835916.42,-17835916.42,-89179582.08,47562443.78,44589791.04
NETFLOW,8/3/2009,-25581251.38,25581251.38,38371877.06,-2131770.948,-21317709.48
NETFLOW,8/4/2009,-82706359.5,82706359.5,41353179.75,-26466035.04,-16541271.9
NETFLOW,8/5/2009,-71209757.89,71209757.89,84289101.17,-11626082.92,-66849976.79
NETFLOW,8/6/2009,-85460042.92,85460042.92,68368034.34,-18312866.34,-48834310.24
NETFLOW,8/9/2009,-37156487.24,37156487.24,21232278.42,732513605.5,-37156487.23
NETFLOW,8/10/2009,-21000000,21000000,88200000,-74200000,-14000000
NETFLOW,8/11/2009,-40106457.67,40106457.67,-81595896.64,11063850.39,70532046.25
NETFLOW,8/12/2009,23077859.08,-23077859.08,-57694647.69,-26924168.92,84618816.61
NETFLOW,8/13/2009,41855708.02,-41855708.02,62008456.32,-37205073.79,-23253171.12
NETFLOW,8/16/2009,11807626.67,-11807626.67,1180762.667,-10626864,9446101.336
NETFLOW,8/17/2009,78051948.58,-78051948.58,-107321429.3,-30895562.98,138216992.3
NETFLOW,8/18/2009,40957556.64,-40957556.64,22634439.2,-3233491.314,-19400947.88
NETFLOW,8/19/2009,-18700000,18700000,33000000,-20900000,-12100000
NETFLOW,8/20/2009,-40281969.82,40281969.82,14460194.29,6197226.126,-19624549.4
NETFLOW,8/23/2009,-13966398.76,13966398.76,75203685.62,-4297353.464,-73055008.89
NETFLOW,8/24/2009,-67621765.93,67621765.93,101432648.9,22151957.8,-123584606.7
NETFLOW,8/25/2009,-132579634.8,132579634.8,158448831.9,-6467299.26,-151981532.6
NETFLOW,8/26/2009,-120141039.7,120141039.7,84098727.78,10679203.53,-94777931.31
NETFLOW,8/27/2009,-101721366.4,101721366.4,13562848.85,-24865222.89,11302374.04
NETFLOW,8/30/2009,3600000,-3600000,54000000,-22800000,-31200000
NETFLOW,8/31/2009,-25965030.65,25965030.65,29315357.19,-8375816.34,-20101959.22
NETFLOW,9/1/2009,0,0,-33600000,4000000,29600000
NETFLOW,9/2/2009,59370989.14,-59370989.14,65025369.06,-77276525.55,13193553.14
NETFLOW,9/3/2009,35677974.28,-35677974.28,51818010.26,-27183218.5,-24634791.76
NETFLOW,9/6/2009,22021313.61,-22021313.61,44042627.22,14943034.23,-58985661.45
NETFLOW,9/7/2009,-19431612.23,19431612.23,17580982.49,-10178463.55,-7402518.944
NETFLOW,9/8/2009,-24244975.1,24244975.1,33441344.96,10032403.49,-43473748.45
NETFLOW,9/9/2009,-28830000,28830000,39990000,-13020000,-26970000
NETFLOW,9/10/2009,-18729119.27,18729119.27,27053172.28,52025331.3,-79078503.58
NETFLOW,9/13/2009,-23586353.6,23586353.6,55908393.73,-27080628.21,-28827765.52
NETFLOW,9/14/2009,37126269.32,-37126269.32,-7425253.863,-13200451.31,21450733.38
NETFLOW,9/15/2009,18798079.7,-18798079.7,-34178326.72,-3417832.672,37596159.39
NETFLOW,9/16/2009,-21580979.1,21580979.1,3237146.865,-5395244.775,3237146.865
NETFLOW,9/17/2009,-22000000,22000000,3300000,-5500000,3300000
NETFLOW,9/22/2009,-44667281.58,44667281.58,89334563.15,-10209664.36,-77848690.75
NETFLOW,9/23/2009,-13000000,13000000,149500000,-22100000,-127400000
NETFLOW,9/24/2009,-74800000,74800000,134200000,-4400000,-127600000
NETFLOW,9/27/2009,101885809.1,-101885809.1,-31244981.44,-12226297.09,43471278.53
NETFLOW,9/28/2009,106249856.5,-106249856.5,-78882469.19,-9659077.86,88541547.05
NETFLOW,9/29/2009,55339043.52,-55339043.52,26041902.83,-40690473.18,14648570.34
NETFLOW,9/30/2009,7126094.905,-7126094.905,27079160.64,-14252189.81,-12826970.83
NETFLOW,10/1/2009,6614250.024,-6614250.024,61181812.72,-33071250.12,-28110562.6
NETFLOW,10/4/2009,40358470.98,-40358470.98,27746448.8,-7567213.308,-20179235.49
NETFLOW,10/5/2009,50170936.89,-39608634.39,-9242014.691,-26405756.26,34327483.14
NETFLOW,10/7/2009,-20387823.21,20387823.21,35338893.56,-8155129.284,-28542952.49
NETFLOW,10/8/2009,-10601703.18,10601703.18,13782214.13,5300851.59,-19083065.72
NETFLOW,10/11/2009,5476947.915,-5476947.915,38338635.41,-16430843.75,-21907791.66
NETFLOW,10/12/2009,-97133671.5,97133671.5,101482940.4,-62339520.51,-39143419.86
NETFLOW,10/13/2009,-92738190.71,92738190.71,68959167.45,-27345876.75,-42802241.87
NETFLOW,10/14/2009,-184020634.3,184020634.3,175949553.8,8071080.45,-184020634.3
NETFLOW,10/15/2009,-111324544.8,111324544.8,102869516.1,-26774257.61,-74686087.01
NETFLOW,10/18/2009,6491174.283,-6491174.283,721241.587,-22358489.2,20916006.02
NETFLOW,10/19/2009,-59858471.64,59858471.64,71538173.43,46718807.14,-118256980.6
NETFLOW,10/20/2009,-49863772.43,49863772.43,9651052.728,14476579.09,-22519123.03
NETFLOW,10/21/2009,8815723.287,-8815723.287,6296945.205,-26447169.86,21409613.7
NETFLOW,10/22/2009,-66096635.91,66096635.91,59352081.23,4046732.811,-66096635.91
NETFLOW,10/25/2009,-58800000,58800000,283200000,16800000,-300000000
NETFLOW,10/26/2009,-188400000,188400000,206400000,-78000000,-129600000
NETFLOW,10/27/2009,-55000000,55000000,51700000,-35200000,-16500000
NETFLOW,10/28/2009,19500000,-19500000,22500000,-87000000,64500000
NETFLOW,10/29/2009,72613581,-72613580,-3000348,-13567690,16568038
NETFLOW,11/1/2009,105663860.1,-105663860.1,-62948682.61,1124083.618,62948682.61
NETFLOW,11/2/2009,-43578207.99,43578207.99,82445258.35,-12955683.46,-69489574.9
NETFLOW,11/3/2009,-72800000,72800000,68900000,15600000,-84500000
NETFLOW,11/4/2009,-21267900,21267900,50412800,12603200,-63016000
NETFLOW,11/5/2009,-9180752,9180752,4590376,1967304,-6557680
NETFLOW,11/8/2009,32780000,-32780000,-7152000,-11920000,19072000
NETFLOW,11/9/2009,57112000,-57112000,-6776000,-49368000,52272000
NETFLOW,11/10/2009,64671098.2,-64671098.2,36606282,-29285025.6,-7321256.4
NETFLOW,11/11/2009,54367897.08,-54367897.08,-24820126.93,4727643.224,20092483.7
NETFLOW,11/12/2009,-11456472.96,11456472.96,41052361.44,-21003533.76,-20048827.68
NETFLOW,11/15/2009,-573017.152,573017.152,-13752411.65,28077840.45,-14325428.8
NETFLOW,11/16/2009,-32988939.12,32988939.12,54294295.64,-2749078.26,-51545217.38
NETFLOW,11/17/2009,-12032819.19,12032819.19,-8751141.232,1093892.654,7657248.578
NETFLOW,11/18/2009,1135548.596,0,21575423.32,-30659812.09,9084388.768
NETFLOW,11/19/2009,14918200,-14918200,-56960400,2712400,54248000
NETFLOW,11/22/2009,-6292209.669,6292209.669,-20974032.23,30412346.73,-9438314.503
NETFLOW,11/23/2009,-48805123.1,48805123.1,9359886.622,30753913.19,-40113799.81
NETFLOW,11/24/2009,-74800000,74800000,80300000,-4400000,-75900000
NETFLOW,11/30/2009,151800000,-151800000,14300000,-36300000,20900000
NETFLOW,12/1/2009,119566923.4,-119566923.4,11263550.75,-28592090.37,16462112.64
NETFLOW,12/2/2009,-14469610.2,14469610.2,56355323.95,9138701.18,-66255583.56
NETFLOW,12/3/2009,-67975257.15,67975257.15,63443573.34,41691491.05,-105135064.4
NETFLOW,12/6/2009,-11825800,11825800,128394400,15204600,-143599000
NETFLOW,12/7/2009,52115554.89,-52115554.89,-35254640.07,41385881.83,-5364836.533
NETFLOW,12/8/2009,-82947466.36,82947466.36,85743448.37,931994.004,-87607436.38
NETFLOW,12/9/2009,-158688405.1,158688405.1,-431489820.7,106980947.3,324508873.4
NETFLOW,12/10/2009,-10523027.3,10523027.3,-53784361.73,37415208.16,16369153.57
NETFLOW,12/13/2009,-37881189.86,37881189.86,77165386.76,-8418042.192,-68747344.57
NETFLOW,12/14/2009,-33044972.36,33044972.36,144196243,-178743259.6,36049060.75
NETFLOW,12/15/2009,101037733,-101037733,-91202201.46,-29506594.59,120708796.1
NETFLOW,12/16/2009,10609293.7,-10609293.7,-45089498.21,-3536431.232,48625929.44
NETFLOW,12/17/2009,4723776,-4723776,7085664,-64951920,57866256
NETFLOW,12/20/2009,31097208.59,-31097208.59,-1269273.82,-1903910.73,3173184.55
NETFLOW,12/21/2009,-47030255.96,47030255.96,50064466.02,-31859205.65,-18205260.37
NETFLOW,12/22/2009,-68684359.63,68684359.63,24868475.04,4736852.388,-28421114.33
NETFLOW,12/23/2009,4152233.232,-4152233.232,67819809.46,-41522332.32,-27681554.88
NETFLOW,12/24/2009,-27960364.03,27960364.03,32072182.27,-18092000.26,-13157818.37
NETFLOW,12/27/2009,11670130.9,-11670130.9,61421741.6,-10441696.07,-51594262.94
NETFLOW,12/28/2009,-38072419.8,38072419.8,69523549.2,-25381613.2,-44141936
NETFLOW,12/29/2009,-12166230.05,12166230.05,26672119.73,20121072.78,-46325260.58
NETFLOW,12/30/2009,-145074165.5,145074165.5,156064632.5,-28575214.41,-127489418.1
NETFLOW,12/31/2009,-3676810369,3676810369,15668226,-5222742.001,-10445484
NETFLOW,1/3/2010,34993169.05,-34993169.05,-8498341.055,-11997657.96,20995901.43
NETFLOW,1/4/2010,10378689.95,-10378689.95,-61328622.42,6604620.876,54724001.54
NETFLOW,1/5/2010,-6322681.188,6322681.188,-4215120.792,-11591582.18,16860483.17
NETFLOW,1/6/2010,-28639216.43,28639216.43,-33846346.69,22130303.61,11716043.09
NETFLOW,1/10/2010,28800000,-28800000,-43200000,13200000,30000000
NETFLOW,1/11/2010,54600000,-54600000,-64400000,8400000,56000000
NETFLOW,1/12/2010,-23100000,23100000,-74800000,24200000,49500000
NETFLOW,1/13/2010,-69747632.04,69747632.04,1137607929,-16835635.32,-1120772294
NETFLOW,1/14/2010,-712600000,712600000,84000000,-46200000,-39200000
NETFLOW,1/17/2010,2957700,-2957700,-11830800,10844900,985900
NETFLOW,1/18/2010,-140400000,140400000,68400000,-18000000,-50400000
NETFLOW,1/19/2010,-151200000,151200000,117600000,-57600000,-60000000
NETFLOW,1/20/2010,-22100000,22100000,98800000,-10400000,-85800000
NETFLOW,1/21/2010,5200000,-5200000,9100000,-1300000,-6500000
NETFLOW,1/26/2010,8874000,-8874000,-1972000,-87754000,90712000
NETFLOW,1/27/2010,0,0,25872600,-82593300,56720700
NETFLOW,1/28/2010,-88000000,88000000,95700000,13200000,-107800000
NETFLOW,1/31/2010,-7000000,7000000,-6000000,-27000000,34000000
NETFLOW,2/1/2010,-33490800,33490800,58210200,-1594800,-56615400
NETFLOW,2/2/2010,-42658000,42658000,-14542500,-7756000,22298500
NETFLOW,2/3/2010,-123600000,123600000,54000000,20400000,-73200000
NETFLOW,2/4/2010,-27300000,27300000,111800000,-19500000,-92300000
NETFLOW,2/7/2010,121000000,-121000000,-19000000,-47000000,66000000
NETFLOW,2/8/2010,-3600000,3600000,165600000,-8400000,-156000000
NETFLOW,2/9/2010,-7000000,7000000,0,15400000,-14000000
NETFLOW,2/10/2010,-72800000,72800000,57200000,-6500000,-50700000
NETFLOW,2/11/2010,-99845200,99845200,10043600,15951600,-25995200
NETFLOW,2/14/2010,-47123300,47123300,155795400,-155795400,0
NETFLOW,2/15/2010,-40783600,40783600,10639200,-24824800,15072200
NETFLOW,2/16/2010,-23057500,23057500,-5533800,12912200,-7378400
NETFLOW,2/17/2010,19800000,-19800000,1800000,0,33300000
NETFLOW,2/18/2010,58800000,-58800000,-72000000,18000000,54000000
NETFLOW,2/21/2010,89307000,-89307000,2976900,12899900,-14884500
NETFLOW,2/22/2010,35700000,-35700000,-120700000,8500000,110500000
NETFLOW,2/23/2010,12676500,-12676500,16056900,-24507900,7605900
NETFLOW,2/24/2010,-115700000,115700000,-240500000,-1300000,243100000
NETFLOW,2/25/2010,-8727300,8727300,-14545500,5818200,9697000
NETFLOW,2/28/2010,-8727030,8727030,-14545050,5818020,9696700
NETFLOW,3/1/2010,-12600000,12600000,-544600000,-36400000,582400000
NETFLOW,3/2/2010,2537644,-2537645,15357803,-6360359,-8997444
NETFLOW,3/3/2010,-172269254.8,19006155,30771870,7240440,-38012310
NETFLOW,3/4/2010,55195000,-55195000,15960000,-1995000,-13965000
NETFLOW,3/7/2010,-62289811,62289811,55868181,-30823824,-25044357
NETFLOW,3/8/2010,-41878000,41878000,75380400,15913640,-92131600
NETFLOW,3/9/2010,-91482042.66,91482042.66,53364524.89,9148204.266,-62512729.15
NETFLOW,3/10/2010,-43155073.15,43155073.15,69048117.04,17262029.26,-86310146.3
NETFLOW,3/11/2010,9140391.06,-9140391.06,91403910.6,-45701955.3,-27421173.18
NETFLOW,3/14/2010,-23839508,23839508,32353618,-12771165,-19582453
NETFLOW,3/15/2010,-39621795.12,39621795.12,52829060.16,-26414530.08,-26414530.08
NETFLOW,3/16/2010,-44299051,44299051,123471823,18850660,-141379950
NETFLOW,3/17/2010,-14535354.4,14535354.4,-348848505.6,-14535354.4,348848505.6
NETFLOW,3/18/2010,-77014650,77014650,119115992,8214896,-128357750
NETFLOW,3/21/2010,10137644,-10137644,21467952,-2981660,-18486292
NETFLOW,3/22/2010,-32172192,32172192,42896256,26397696,-69293952
NETFLOW,3/23/2010,-106890713,106890713,85150229,28987312,-885924723
NETFLOW,3/24/2010,14034210.36,-14034210.36,21519122.55,-18712280.48,-2806842.072
NETFLOW,3/25/2010,-31999819.33,31999819.33,20999881.43,22999870.14,-43999751.58
NETFLOW,3/28/2010,-79826665.54,79826665.54,79826665.54,-3326111.064,-76500554.47
NETFLOW,3/29/2010,-94596988.44,94596988.45,102106233.9,-43885200.83,-63389734.52
NETFLOW,3/30/2010,-47128514.1,47128514.1,57496787.2,-41473092.41,-16023694.79
NETFLOW,3/31/2010,-3245517,3245517,-8654712,2163678,6491034
NETFLOW,4/1/2010,-9135812,9135812,22186972,-11746044,-11746044
NETFLOW,4/6/2010,-111007215,111007215,99794365,-28032125,-71762240
NETFLOW,4/7/2010,-129299592.9,129299592.9,150310776.7,-35557388.04,-114753388.7
NETFLOW,4/8/2010,-77956884.03,77956884.03,124824750.2,30307886.78,-140759824.7
NETFLOW,4/11/2010,-97475986.49,97475986.49,234664411.9,-1805110.861,-232859301.1
NETFLOW,4/12/2010,-117991705,117991705,169509210,24927825,-194437035
NETFLOW,4/13/2010,33143514.12,-33143514.12,-59309446.32,-22677141.24,81986587.56
NETFLOW,4/14/2010,-49450992,49450992,80357862,-12362748,-67995114
NETFLOW,4/15/2010,84620599,-84620599,96709256,-31085118,-65624138
NETFLOW,4/18/2010,88801854,-88801854,-16220130,19959652,-3739521
NETFLOW,4/19/2010,103990848,-103990848,3249714,-1083238,-2166476
NETFLOW,4/20/2010,-18108408,18108408,66397496,15090340,-81487836
NETFLOW,4/21/2010,-80567566.6,80567566.6,120029231.9,-59192497.91,-60836733.96
NETFLOW,4/22/2010,-16336162.14,16336162.14,23142896.37,6806734.225,-35395017.97
NETFLOW,4/26/2010,17056733,-17056733,2438179,259726,-2697905
NETFLOW,4/27/2010,9804717.853,-7003369.895,-42020219.37,-29414153.56,71434372.93
NETFLOW,4/28/2010,83239050,-83239050,-83239050,-66591240,133182480
NETFLOW,4/29/2010,39037875.2,-39037875.2,-35735577.6,-26536320,62271897.6
NETFLOW,5/2/2010,101338545.7,-101338545.7,-17857012.46,-46874657.71,64731670.17
NETFLOW,5/3/2010,-2965326.32,2965326.32,77174518.32,-52311397.64,-24863120.68
NETFLOW,5/4/2010,11623956.66,-11623956.66,2460385.935,45610087.71,-48070473.65
NETFLOW,5/5/2010,-1353731,1353731,255855159,-1353731,-254501428
NETFLOW,5/6/2010,38840247.36,-38840247.36,-12083632.51,-18125448.77,31935314.5
NETFLOW,5/9/2010,35991242.66,-35991242.66,-53500495.84,-1848198.947,53500495.84
NETFLOW,5/10/2010,-3700920.159,3700920.159,33308281.43,370092.0159,-32074641.38
NETFLOW,5/11/2010,22879789.07,-22879789.07,-82727385.48,-10486569.99,93213955.47
NETFLOW,5/12/2010,-48106877,48106877,3043496.3,2258077.9,-5301574.2
NETFLOW,5/13/2010,-31165387.53,31165387.53,21268271.22,18004328.61,-39272599.83
NETFLOW,5/16/2010,-31464151.2,31464151.2,422337.6,-13409218.8,12986881.2
NETFLOW,5/17/2010,-59022530.02,59022530.02,18673794.81,32262315.14,-50936109.95
NETFLOW,5/18/2010,-35961689.08,35961689.08,40350456.24,-786047.8488,-39564408.39
NETFLOW,5/19/2010,-14870569.41,14870569.41,-38663480.47,-17844683.29,55516792.46
NETFLOW,5/23/2010,-25235558.81,25235558.81,14696392.54,34667348.91,-49363741.45
NETFLOW,5/24/2010,-26987023.97,26987023.97,-10446668.49,8604775.504,1841892.985
NETFLOW,5/25/2010,-36889793.43,36889793.43,31619822.94,-17566568.3,-14053254.64
NETFLOW,5/26/2010,-105857872.9,105857872.9,-41079174.55,14219714.27,26859460.28
NETFLOW,5/27/2010,-85216337.58,85216337.58,65332525.48,24144628.98,-89477154.46
NETFLOW,5/30/2010,-24839672,24839672,27008366.44,35654483.04,-62662849.48
NETFLOW,5/31/2010,3073966.928,-3073966.928,285878924.3,24591735.42,-310470659.7
NETFLOW,6/1/2010,34625655.96,-34625655.96,-61831528.5,-26381452.16,88212980.66
NETFLOW,6/2/2010,5140114.415,-5140114.415,13364297.48,-64765441.63,50373121.27
NETFLOW,6/3/2010,-17995480,17995480,31492090,-23394124,-8097966
NETFLOW,6/6/2010,11854782.26,-11854782.26,-28649057.13,26234194.07,2414863.053
NETFLOW,6/7/2010,-8216181.958,8216181.958,-7426164.462,19276426.9,-11850262.44
NETFLOW,6/8/2010,-15843919.13,15843919.13,-9700663.691,-9749490.863,19450154.55
NETFLOW,6/9/2010,-163037055.8,163037055.8,134851470.2,-75412926.06,-59438544.11
NETFLOW,6/10/2010,10117297.13,-10117297.13,7419351.225,-9442810.65,2023459.425
NETFLOW,6/13/2010,-208403648.9,208403648.9,114285872,94117776.93,-208403648.9
NETFLOW,6/14/2010,19835068.94,-19835068.94,-85951965.41,56566678.09,29385287.32
NETFLOW,6/15/2010,-20575839,20575839,-68586130,56240626.6,13717226
NETFLOW,6/16/2010,-84295363,84295363,-253337383.5,23338372.01,230015129.1
NETFLOW,6/17/2010,-27564631.84,27564631.84,27240342.06,7458665.087,-34699007.14
NETFLOW,6/20/2010,-26161717.73,26161717.73,116785907.9,-4395168.578,-112390739.3
NETFLOW,6/21/2010,125559758.9,-125559758.9,53319897.61,3439993.394,-56759891
NETFLOW,6/22/2010,40901928.1,-40901928.1,-52354467.97,-3272154.248,55626622.22
NETFLOW,6/23/2010,-26906252.1,26906252.1,11531250.9,13837501.08,-25368751.98
NETFLOW,6/24/2010,21666571.92,-21666571.93,-19569806.9,-6989216.75,27257945.33
NETFLOW,6/27/2010,239024790,-239024790,-428474068,694057168,-265583100
NETFLOW,6/28/2010,-8438092.781,8438092.781,11525199.9,9158417.775,-20683617.67
NETFLOW,6/29/2010,-40300963.99,40300963.99,-8905028.87,-2682925.365,11587954.24
NETFLOW,6/30/2010,41329345.73,-41329345.73,-46495513.94,13776448.58,32719065.37
NETFLOW,7/4/2010,11678371.85,-11678371.85,-20171733.19,-20171733.19,40343466.38
NETFLOW,7/5/2010,-484721.534,484721.534,21812469.03,-8724987.612,-13087481.42
NETFLOW,7/6/2010,-27681178.61,27681178.61,21791566.14,-9423379.952,-12368186.19
NETFLOW,7/7/2010,13953890.47,-13953890.47,-734415.288,5875322.304,-5140907.016
NETFLOW,7/8/2010,-17175724.73,17175724.73,151833406.6,-8244347.868,-143589058.7
NETFLOW,7/11/2010,-621769.057,621769.057,14922457.37,-4974152.456,-9948304.912
NETFLOW,7/12/2010,44867898.46,-44867898.46,-34241290.93,-14168810.04,48410100.97
NETFLOW,7/13/2010,-24678725.08,24678725.08,57016364.84,-3403962.08,-53612402.76
NETFLOW,7/14/2010,-73442051.02,73442051.02,19440542.92,10800301.62,-30240844.54
NETFLOW,7/15/2010,-1382646.156,1382646.156,19357046.18,-6913230.78,-12443815.4
NETFLOW,7/18/2010,11672346.47,-11672346.46,2244682.013,-3142554.818,897872.805
NETFLOW,7/19/2010,8022785.459,-8022785.459,16045570.92,-3085686.715,-12959884.2
NETFLOW,7/20/2010,2506006.3,-2506006.3,6265015.75,4385511.025,-10650526.78
NETFLOW,7/21/2010,-64222337.47,64222337.47,-18454694.68,-64222337.47,82677032.14
